timestamp,record_id,product_type,region,usage_frequency,transaction_amount,account_age_days,support_tickets,signal_score,y_true
2025-01-12 17:00:00,REC-42-00281,L,Busan,17.35,33805.0,236.0,3,0.786,1
2025-01-12 18:00:00,REC-42-00282,L,Seoul,13.58,20082.0,835.0,1,0.52,0
2025-01-12 19:00:00,REC-42-00283,L,Busan,11.87,32108.0,378.0,0,-0.857,0
2025-01-12 20:00:00,REC-42-00284,M,Seoul,4.98,39261.0,813.0,1,1.494,0
2025-01-12 21:00:00,REC-42-00285,L,Seoul,5.53,16584.0,271.0,2,1.144,0
2025-01-12 22:00:00,REC-42-00286,L,Seoul,12.41,15633.0,377.0,0,-0.701,0
2025-01-12 23:00:00,REC-42-00287,L,Seoul,10.85,57140.0,236.0,1,1.424,0
2025-01-13 00:00:00,REC-42-00288,M,Daejeon,8.46,32783.0,230.0,0,0.527,1
2025-01-13 01:00:00,REC-42-00289,L,Seoul,12.21,23716.0,295.0,1,0.044,0
2025-01-13 02:00:00,REC-42-00290,H,Seoul,12.37,19106.0,274.0,2,0.558,0
2025-01-13 03:00:00,REC-42-00291,L,Busan,15.02,22825.0,237.0,2,0.174,0
2025-01-13 04:00:00,REC-42-00292,H,Busan,12.44,17154.0,496.0,0,0.745,0
2025-01-13 05:00:00,REC-42-00293,L,Seoul,15.93,40988.0,690.0,1,0.387,0
2025-01-13 06:00:00,REC-42-00294,H,Seoul,12.03,20410.0,711.0,1,-0.137,0
2025-01-13 07:00:00,REC-42-00295,H,Seoul,11.63,44770.0,143.0,1,-1.826,1
2025-01-13 08:00:00,REC-42-00296,H,Busan,15.41,23902.0,414.0,3,0.727,0
2025-01-13 09:00:00,REC-42-00297,H,Seoul,8.87,18248.0,389.0,2,-0.174,0
2025-01-13 10:00:00,REC-42-00298,M,Seoul,21.01,23646.0,1022.0,1,0.978,0
2025-01-13 11:00:00,REC-42-00299,M,Seoul,13.2,9394.0,424.0,1,0.682,0
2025-01-13 12:00:00,REC-42-00300,M,Busan,13.22,26884.0,471.0,0,-0.148,0
2025-01-13 13:00:00,REC-42-00301,L,Seoul,13.68,26332.0,183.0,1,1.223,0
2025-01-13 14:00:00,REC-42-00302,M,Daejeon,18.01,39990.0,290.0,2,0.405,0
2025-01-13 15:00:00,REC-42-00303,M,Seoul,14.54,12807.0,175.0,2,0.364,0
2025-01-13 16:00:00,REC-42-00304,H,Busan,6.86,46073.0,515.0,0,0.062,0
2025-01-13 17:00:00,REC-42-00305,M,Seoul,16.49,39921.0,1040.0,2,1.884,0
2025-01-13 18:00:00,REC-42-00306,L,Seoul,10.91,47852.0,297.0,1,-0.513,1
2025-01-13 19:00:00,REC-42-00307,M,Seoul,12.34,27663.0,426.0,1,-0.123,0
2025-01-13 20:00:00,REC-42-00308,L,Busan,7.91,43297.0,275.0,2,-1.037,0
2025-01-13 21:00:00,REC-42-00309,L,Daejeon,13.68,15246.0,333.0,1,0.927,0
2025-01-13 22:00:00,REC-42-00310,M,Seoul,9.92,38158.0,521.0,0,-0.382,0
2025-01-13 23:00:00,REC-42-00311,L,Seoul,12.32,20458.0,1315.0,3,-0.27,0
2025-01-14 00:00:00,REC-42-00312,L,Daejeon,11.09,14135.0,1012.0,0,-0.317,0
2025-01-14 01:00:00,REC-42-00313,L,Busan,18.16,17639.0,1178.0,1,0.263,0
2025-01-14 02:00:00,REC-42-00314,L,Seoul,18.34,28348.0,817.0,0,-1.051,0
2025-01-14 03:00:00,REC-42-00315,L,Seoul,12.15,20006.0,422.0,2,-2.043,1
2025-01-14 04:00:00,REC-42-00316,L,Busan,12.2,33122.0,387.0,2,0.658,0
2025-01-14 05:00:00,REC-42-00317,M,Busan,10.8,13234.0,298.0,1,-1.914,0
2025-01-14 06:00:00,REC-42-00318,L,Busan,15.54,11575.0,67.0,0,1.054,0
2025-01-14 07:00:00,REC-42-00319,H,Daejeon,10.95,50332.0,418.0,2,1.759,0
2025-01-14 08:00:00,REC-42-00320,H,Seoul,10.65,41340.0,1049.0,2,0.036,0
2025-01-14 09:00:00,REC-42-00321,M,Seoul,15.13,18202.0,1042.0,3,1.499,0
2025-01-14 10:00:00,REC-42-00322,L,Seoul,10.28,28247.0,1586.0,2,0.176,0
2025-01-14 11:00:00,REC-42-00323,M,Seoul,11.88,43399.0,544.0,0,1.799,0
2025-01-14 12:00:00,REC-42-00324,H,Seoul,6.94,33727.0,212.0,0,-0.256,0
2025-01-14 13:00:00,REC-42-00325,M,Seoul,14.25,30099.0,664.0,3,-2.165,1
2025-01-14 14:00:00,REC-42-00326,H,Seoul,18.21,44800.0,1323.0,0,0.12,0
2025-01-14 15:00:00,REC-42-00327,M,Busan,14.31,20808.0,1126.0,0,1.908,0
2025-01-14 16:00:00,REC-42-00328,M,Seoul,16.68,28655.0,360.0,3,0.735,0
2025-01-14 17:00:00,REC-42-00329,L,Seoul,9.29,28071.0,226.0,2,-0.315,0
2025-01-14 18:00:00,REC-42-00330,M,Busan,12.76,25221.0,222.0,0,0.529,0
2025-01-14 19:00:00,REC-42-00331,L,Busan,8.98,24011.0,310.0,5,1.171,0
2025-01-14 20:00:00,REC-42-00332,M,Busan,11.27,29162.0,341.0,2,0.114,0
2025-01-14 21:00:00,REC-42-00333,H,Busan,14.47,28694.0,403.0,2,2.826,0
2025-01-14 22:00:00,REC-42-00334,L,Busan,12.33,18209.0,715.0,2,-0.317,1
2025-01-14 23:00:00,REC-42-00335,M,Seoul,7.48,39607.0,394.0,2,1.203,0
2025-01-15 00:00:00,REC-42-00336,L,Seoul,7.79,18768.0,503.0,1,0.962,1
2025-01-15 01:00:00,REC-42-00337,M,Busan,7.58,25805.0,166.0,4,-0.5,0
2025-01-15 02:00:00,REC-42-00338,L,Seoul,13.57,24984.0,298.0,0,-0.224,0
2025-01-15 03:00:00,REC-42-00339,H,Seoul,18.6,32873.0,289.0,1,1.218,0
2025-01-15 04:00:00,REC-42-00340,L,Seoul,16.36,11614.0,146.0,2,0.345,0
2025-01-15 05:00:00,REC-42-00341,H,Seoul,5.93,41117.0,388.0,3,0.538,0
2025-01-15 06:00:00,REC-42-00342,H,Seoul,16.55,21283.0,167.0,1,-1.436,0
2025-01-15 07:00:00,REC-42-00343,M,Seoul,15.0,47211.0,372.0,3,0.856,0
2025-01-15 08:00:00,REC-42-00344,M,Daejeon,7.06,23137.0,526.0,2,0.487,0
2025-01-15 09:00:00,REC-42-00345,M,Daejeon,11.03,27708.0,1059.0,2,0.136,1
2025-01-15 10:00:00,REC-42-00346,H,Seoul,15.51,63183.0,280.0,2,0.561,0
2025-01-15 11:00:00,REC-42-00347,L,Daejeon,13.76,25173.0,517.0,3,-0.209,0
2025-01-15 12:00:00,REC-42-00348,M,Seoul,7.81,47587.0,324.0,1,-0.392,0
2025-01-15 13:00:00,REC-42-00349,L,Daejeon,13.95,28750.0,160.0,2,-0.042,0
2025-01-15 14:00:00,REC-42-00350,M,Daejeon,5.16,33674.0,1065.0,2,-0.264,0
2025-01-15 15:00:00,REC-42-00351,L,Seoul,11.29,29126.0,540.0,0,2.381,0
2025-01-15 16:00:00,REC-42-00352,M,Busan,15.64,40380.0,645.0,2,1.112,0
2025-01-15 17:00:00,REC-42-00353,M,Daejeon,12.06,21207.0,1163.0,1,-0.768,0
2025-01-15 18:00:00,REC-42-00354,M,Daejeon,10.4,18708.0,370.0,3,2.236,0
2025-01-15 19:00:00,REC-42-00355,M,Daejeon,14.85,21629.0,204.0,1,-0.233,0
2025-01-15 20:00:00,REC-42-00356,M,Busan,15.12,29492.0,277.0,2,0.229,0
2025-01-15 21:00:00,REC-42-00357,M,Seoul,16.19,25777.0,191.0,2,1.097,0
2025-01-15 22:00:00,REC-42-00358,M,Daejeon,14.8,38113.0,904.0,1,-1.77,0
2025-01-15 23:00:00,REC-42-00359,M,Busan,15.46,48922.0,1351.0,5,-0.037,0
2025-01-16 00:00:00,REC-42-00360,H,Busan,14.35,18772.0,523.0,0,-0.373,0
2025-01-16 01:00:00,REC-42-00361,L,Seoul,12.85,20780.0,727.0,4,0.405,0
2025-01-16 02:00:00,REC-42-00362,L,Busan,12.29,15472.0,837.0,0,0.57,0
2025-01-16 03:00:00,REC-42-00363,L,Seoul,11.24,66354.0,1206.0,1,0.123,1
2025-01-16 04:00:00,REC-42-00364,M,Busan,8.12,32143.0,1320.0,1,0.076,0
2025-01-16 05:00:00,REC-42-00365,L,Seoul,8.94,34597.0,121.0,1,1.265,0
2025-01-16 06:00:00,REC-42-00366,M,Busan,11.1,16109.0,330.0,3,0.501,1
2025-01-16 07:00:00,REC-42-00367,M,Daejeon,12.77,28269.0,488.0,3,0.241,0
2025-01-16 08:00:00,REC-42-00368,L,Seoul,16.61,35027.0,305.0,0,0.348,0
2025-01-16 09:00:00,REC-42-00369,H,Seoul,11.87,25434.0,409.0,0,2.036,0
2025-01-16 10:00:00,REC-42-00370,M,Seoul,15.21,44436.0,621.0,2,0.373,0
2025-01-16 11:00:00,REC-42-00371,L,Daejeon,15.45,74680.0,84.0,2,-0.314,0
2025-01-16 12:00:00,REC-42-00372,L,Busan,11.26,19001.0,611.0,1,-1.709,1
2025-01-16 13:00:00,REC-42-00373,L,Seoul,13.9,18411.0,822.0,3,-1.234,0
2025-01-16 14:00:00,REC-42-00374,L,Seoul,11.22,19562.0,494.0,5,-0.267,0
2025-01-16 15:00:00,REC-42-00375,L,Seoul,16.23,55526.0,73.0,2,0.092,0
2025-01-16 16:00:00,REC-42-00376,H,Seoul,14.03,43818.0,388.0,0,-0.356,0
2025-01-16 17:00:00,REC-42-00377,L,Daejeon,8.19,26718.0,586.0,3,0.551,0
2025-01-16 18:00:00,REC-42-00378,L,Busan,12.52,28720.0,855.0,1,-0.369,0
2025-01-16 19:00:00,REC-42-00379,M,Seoul,17.27,20071.0,786.0,2,-0.714,0
2025-01-16 20:00:00,REC-42-00380,M,Daejeon,11.42,41102.0,455.0,1,0.813,0
2025-01-16 21:00:00,REC-42-00381,H,Seoul,13.43,24111.0,316.0,3,1.569,0
2025-01-16 22:00:00,REC-42-00382,M,Daejeon,13.75,25356.0,468.0,1,-0.907,0
2025-01-16 23:00:00,REC-42-00383,M,Seoul,8.68,36523.0,136.0,0,0.444,0
2025-01-17 00:00:00,REC-42-00384,L,Busan,13.63,26135.0,337.0,0,-1.705,0
2025-01-17 01:00:00,REC-42-00385,H,Daejeon,7.54,25625.0,944.0,0,-1.275,0
2025-01-17 02:00:00,REC-42-00386,M,Seoul,10.0,28408.0,467.0,0,-0.389,0
2025-01-17 03:00:00,REC-42-00387,H,Busan,15.44,39500.0,600.0,1,1.335,0
2025-01-17 04:00:00,REC-42-00388,L,Daejeon,13.14,56474.0,186.0,3,-0.579,0
2025-01-17 05:00:00,REC-42-00389,H,Seoul,11.03,36167.0,852.0,1,-0.616,0
2025-01-17 06:00:00,REC-42-00390,M,Seoul,13.43,39632.0,441.0,1,0.236,0
2025-01-17 07:00:00,REC-42-00391,L,Busan,11.81,26005.0,589.0,4,0.237,0
2025-01-17 08:00:00,REC-42-00392,M,Seoul,12.04,21009.0,665.0,5,-0.585,1
2025-01-17 09:00:00,REC-42-00393,M,Seoul,14.1,37223.0,834.0,0,2.186,0
2025-01-17 10:00:00,REC-42-00394,L,Seoul,9.67,30392.0,537.0,0,-0.065,1
2025-01-17 11:00:00,REC-42-00395,M,Busan,12.13,15561.0,447.0,1,0.314,0
2025-01-17 12:00:00,REC-42-00396,H,Seoul,11.0,24642.0,216.0,3,-0.202,1
2025-01-17 13:00:00,REC-42-00397,L,Seoul,6.93,27315.0,173.0,2,0.64,0
2025-01-17 14:00:00,REC-42-00398,M,Daejeon,9.05,22825.0,530.0,1,1.435,0
2025-01-17 15:00:00,REC-42-00399,L,Busan,17.02,52698.0,591.0,3,1.864,0
2025-01-17 16:00:00,REC-42-00400,L,Daejeon,13.23,34597.0,648.0,2,-0.562,0
2025-01-17 17:00:00,REC-42-00401,H,Seoul,7.76,50349.0,281.0,1,1.301,0
2025-01-17 18:00:00,REC-42-00402,M,Daejeon,7.07,31591.0,339.0,1,0.75,0
2025-01-17 19:00:00,REC-42-00403,L,Busan,11.64,29266.0,525.0,2,1.175,0
2025-01-17 20:00:00,REC-42-00404,H,Seoul,17.0,19084.0,366.0,1,0.108,1
2025-01-17 21:00:00,REC-42-00405,H,Daejeon,11.4,28425.0,1659.0,1,0.013,0
2025-01-17 22:00:00,REC-42-00406,L,Seoul,16.18,28438.0,334.0,0,1.136,0
2025-01-17 23:00:00,REC-42-00407,H,Seoul,13.13,15928.0,615.0,6,1.155,0
2025-01-18 00:00:00,REC-42-00408,L,Seoul,13.51,22548.0,773.0,0,1.766,0
2025-01-18 01:00:00,REC-42-00409,H,Busan,7.73,24692.0,800.0,2,0.399,1
2025-01-18 02:00:00,REC-42-00410,M,Seoul,15.0,33646.0,362.0,1,0.093,0
2025-01-18 03:00:00,REC-42-00411,M,Seoul,10.93,34330.0,666.0,2,-2.26,1
2025-01-18 04:00:00,REC-42-00412,L,Seoul,14.76,22156.0,620.0,2,-1.411,0
2025-01-18 05:00:00,REC-42-00413,H,Seoul,9.39,34438.0,683.0,3,-0.194,0
2025-01-18 06:00:00,REC-42-00414,L,Seoul,12.57,26200.0,521.0,2,-0.901,0
2025-01-18 07:00:00,REC-42-00415,L,Busan,13.13,8474.0,776.0,1,1.014,0
2025-01-18 08:00:00,REC-42-00416,L,Seoul,11.51,23073.0,558.0,1,-1.11,0
2025-01-18 09:00:00,REC-42-00417,M,Seoul,13.29,44497.0,198.0,3,-0.301,1
2025-01-18 10:00:00,REC-42-00418,L,Busan,11.15,13956.0,548.0,2,-0.262,0
2025-01-18 11:00:00,REC-42-00419,H,Seoul,9.92,29653.0,586.0,1,1.405,0
2025-01-18 12:00:00,REC-42-00420,M,Busan,17.14,55040.0,745.0,2,-0.408,0
2025-01-18 13:00:00,REC-42-00421,L,Seoul,15.36,20548.0,531.0,1,0.652,0
2025-01-18 14:00:00,REC-42-00422,L,Seoul,9.57,28308.0,1222.0,2,0.396,0
2025-01-18 15:00:00,REC-42-00423,L,Seoul,13.82,16355.0,457.0,1,1.103,0
2025-01-18 16:00:00,REC-42-00424,M,Seoul,9.62,56018.0,350.0,1,1.05,0
2025-01-18 17:00:00,REC-42-00425,H,Seoul,8.21,27310.0,1014.0,2,0.167,0
2025-01-18 18:00:00,REC-42-00426,L,Busan,15.31,28842.0,449.0,2,-1.496,0
2025-01-18 19:00:00,REC-42-00427,H,Seoul,6.55,49951.0,502.0,1,-0.032,0
2025-01-18 20:00:00,REC-42-00428,L,Busan,14.97,37340.0,586.0,2,0.18,0
2025-01-18 21:00:00,REC-42-00429,H,Busan,11.19,19579.0,558.0,1,0.486,0
2025-01-18 22:00:00,REC-42-00430,H,Seoul,11.32,21550.0,680.0,0,-0.538,0
2025-01-18 23:00:00,REC-42-00431,M,Seoul,13.31,34817.0,720.0,0,1.341,0
2025-01-19 00:00:00,REC-42-00432,M,Seoul,13.86,21761.0,331.0,4,0.214,0
2025-01-19 01:00:00,REC-42-00433,H,Seoul,9.36,11623.0,229.0,1,-0.72,0
2025-01-19 02:00:00,REC-42-00434,L,Seoul,14.3,27657.0,248.0,3,-0.258,0
2025-01-19 03:00:00,REC-42-00435,L,Busan,12.36,15189.0,952.0,1,2.129,0
2025-01-19 04:00:00,REC-42-00436,L,Daejeon,7.98,55761.0,427.0,0,0.864,0
2025-01-19 05:00:00,REC-42-00437,M,Seoul,11.46,30462.0,769.0,2,1.248,0
2025-01-19 06:00:00,REC-42-00438,M,Busan,16.42,19338.0,732.0,1,-0.842,0
2025-01-19 07:00:00,REC-42-00439,M,Busan,17.37,21090.0,502.0,2,-0.489,0
2025-01-19 08:00:00,REC-42-00440,H,Seoul,14.3,12790.0,278.0,1,-0.481,0
2025-01-19 09:00:00,REC-42-00441,L,Busan,8.19,17823.0,742.0,0,0.384,0
2025-01-19 10:00:00,REC-42-00442,M,Busan,13.57,43341.0,492.0,0,0.026,0
2025-01-19 11:00:00,REC-42-00443,L,Daejeon,14.72,72211.0,219.0,2,-0.289,0
2025-01-19 12:00:00,REC-42-00444,L,Daejeon,14.32,38372.0,368.0,2,-0.164,0
2025-01-19 13:00:00,REC-42-00445,M,Seoul,14.51,27210.0,163.0,0,-0.594,0
2025-01-19 14:00:00,REC-42-00446,H,Seoul,13.16,23590.0,379.0,1,0.02,0
2025-01-19 15:00:00,REC-42-00447,M,Busan,11.77,18926.0,517.0,2,1.313,0
2025-01-19 16:00:00,REC-42-00448,L,Seoul,10.05,67178.0,461.0,2,-1.313,1
2025-01-19 17:00:00,REC-42-00449,M,Seoul,5.93,26127.0,428.0,0,0.546,1
2025-01-19 18:00:00,REC-42-00450,L,Daejeon,13.09,68773.0,514.0,1,1.58,0
2025-01-19 19:00:00,REC-42-00451,H,Seoul,12.6,50781.0,657.0,1,0.017,0
2025-01-19 20:00:00,REC-42-00452,M,Seoul,13.78,13614.0,804.0,1,-0.329,0
2025-01-19 21:00:00,REC-42-00453,L,Daejeon,7.72,21382.0,865.0,0,1.124,0
2025-01-19 22:00:00,REC-42-00454,L,Seoul,14.06,21354.0,307.0,3,-0.784,0
2025-01-19 23:00:00,REC-42-00455,L,Seoul,18.57,27350.0,913.0,1,0.177,0
2025-01-20 00:00:00,REC-42-00456,H,Daejeon,12.25,27575.0,492.0,2,-0.84,0
2025-01-20 01:00:00,REC-42-00457,M,Seoul,11.8,99551.0,400.0,2,-1.67,1
2025-01-20 02:00:00,REC-42-00458,M,Seoul,12.99,17990.0,253.0,2,0.048,0
2025-01-20 03:00:00,REC-42-00459,M,Seoul,18.5,31137.0,68.0,1,-1.063,0
2025-01-20 04:00:00,REC-42-00460,M,Daejeon,8.72,36641.0,631.0,3,0.188,0
2025-01-20 05:00:00,REC-42-00461,L,Seoul,12.65,28264.0,617.0,2,1.315,0
2025-01-20 06:00:00,REC-42-00462,H,Seoul,9.44,29622.0,347.0,0,2.054,0
2025-01-20 07:00:00,REC-42-00463,L,Seoul,10.25,18236.0,354.0,1,0.294,0
2025-01-20 08:00:00,REC-42-00464,M,Seoul,11.84,29576.0,451.0,0,1.219,0
2025-01-20 09:00:00,REC-42-00465,M,Daejeon,16.31,35059.0,396.0,0,0.599,0
2025-01-20 10:00:00,REC-42-00466,M,Seoul,17.76,32454.0,298.0,3,-0.183,1
2025-01-20 11:00:00,REC-42-00467,H,Daejeon,13.43,35936.0,234.0,1,-1.725,1
2025-01-20 12:00:00,REC-42-00468,L,Seoul,10.79,51190.0,919.0,2,1.826,0
2025-01-20 13:00:00,REC-42-00469,M,Seoul,19.98,41920.0,367.0,1,-0.849,0
2025-01-20 14:00:00,REC-42-00470,L,Daejeon,10.63,29142.0,615.0,1,1.583,0
2025-01-20 15:00:00,REC-42-00471,M,Seoul,10.17,17290.0,685.0,4,0.737,0
2025-01-20 16:00:00,REC-42-00472,L,Seoul,6.32,21982.0,632.0,2,-0.776,0
2025-01-20 17:00:00,REC-42-00473,L,Daejeon,16.47,25790.0,706.0,0,0.512,0
2025-01-20 18:00:00,REC-42-00474,L,Seoul,15.1,31445.0,628.0,1,2.333,0
2025-01-20 19:00:00,REC-42-00475,L,Busan,19.74,23135.0,327.0,4,1.736,0
2025-01-20 20:00:00,REC-42-00476,L,Daejeon,7.55,19091.0,409.0,1,-0.313,0
2025-01-20 21:00:00,REC-42-00477,M,Seoul,16.67,17171.0,905.0,0,-0.512,0
2025-01-20 22:00:00,REC-42-00478,M,Seoul,12.22,14136.0,360.0,0,0.3,0
2025-01-20 23:00:00,REC-42-00479,L,Seoul,14.58,25625.0,493.0,1,0.034,0
2025-01-21 00:00:00,REC-42-00480,L,Seoul,6.73,15256.0,658.0,1,1.4,0
2025-01-21 01:00:00,REC-42-00481,L,Seoul,16.7,18579.0,1090.0,0,0.94,0
2025-01-21 02:00:00,REC-42-00482,M,Busan,14.52,23970.0,860.0,1,-1.492,0
2025-01-21 03:00:00,REC-42-00483,L,Seoul,11.88,16138.0,271.0,4,0.659,0
2025-01-21 04:00:00,REC-42-00484,L,Busan,14.06,33173.0,604.0,4,0.021,0
2025-01-21 05:00:00,REC-42-00485,L,Seoul,9.55,38596.0,564.0,1,0.237,0
2025-01-21 06:00:00,REC-42-00486,M,Seoul,10.15,22454.0,412.0,3,0.449,0
2025-01-21 07:00:00,REC-42-00487,L,Seoul,10.52,23540.0,501.0,1,1.399,0
2025-01-21 08:00:00,REC-42-00488,M,Busan,6.07,35444.0,325.0,3,1.178,0
2025-01-21 09:00:00,REC-42-00489,M,Seoul,14.76,20955.0,446.0,1,-0.55,0
2025-01-21 10:00:00,REC-42-00490,M,Seoul,15.81,20358.0,362.0,2,0.141,0
2025-01-21 11:00:00,REC-42-00491,M,Daejeon,9.76,46748.0,524.0,0,-0.249,0
2025-01-21 12:00:00,REC-42-00492,M,Busan,13.11,41001.0,402.0,2,-1.482,1
2025-01-21 13:00:00,REC-42-00493,L,Seoul,11.15,36412.0,1136.0,4,0.091,1
2025-01-21 14:00:00,REC-42-00494,M,Daejeon,13.05,41721.0,534.0,5,2.045,0
2025-01-21 15:00:00,REC-42-00495,M,Seoul,9.99,12327.0,475.0,2,-1.512,1
2025-01-21 16:00:00,REC-42-00496,L,Seoul,9.17,49942.0,432.0,5,0.176,0
2025-01-21 17:00:00,REC-42-00497,M,Seoul,15.37,33345.0,403.0,1,0.144,0
2025-01-21 18:00:00,REC-42-00498,L,Seoul,11.8,43240.0,219.0,0,0.488,0
2025-01-21 19:00:00,REC-42-00499,M,Seoul,18.47,33277.0,768.0,3,-0.763,0
2025-01-21 20:00:00,REC-42-00500,M,Busan,12.15,28870.0,1014.0,3,-1.225,1
2025-01-21 21:00:00,REC-42-00501,H,Seoul,9.04,25194.0,359.0,3,-1.179,0
2025-01-21 22:00:00,REC-42-00502,H,Busan,15.93,32998.0,902.0,1,1.531,0
2025-01-21 23:00:00,REC-42-00503,M,Daejeon,14.02,24812.0,1650.0,1,-0.783,0
2025-01-22 00:00:00,REC-42-00504,M,Busan,14.33,40721.0,1325.0,2,-0.3,0
2025-01-22 01:00:00,REC-42-00505,M,Busan,15.81,14526.0,990.0,1,2.305,0
2025-01-22 02:00:00,REC-42-00506,L,Busan,9.91,22529.0,238.0,0,-0.534,0
2025-01-22 03:00:00,REC-42-00507,H,Daejeon,11.59,66758.0,236.0,1,0.542,0
2025-01-22 04:00:00,REC-42-00508,M,Seoul,11.45,21743.0,704.0,0,1.264,0
2025-01-22 05:00:00,REC-42-00509,L,Seoul,7.87,25585.0,496.0,2,1.216,0
2025-01-22 06:00:00,REC-42-00510,L,Seoul,11.16,19522.0,115.0,2,-1.132,0
2025-01-22 07:00:00,REC-42-00511,H,Busan,16.28,32567.0,385.0,0,-0.513,0
2025-01-22 08:00:00,REC-42-00512,L,Seoul,12.76,20760.0,687.0,2,0.502,0
2025-01-22 09:00:00,REC-42-00513,L,Busan,7.69,26161.0,450.0,4,2.129,0
2025-01-22 10:00:00,REC-42-00514,L,Seoul,7.02,40398.0,497.0,3,-0.562,0
2025-01-22 11:00:00,REC-42-00515,L,Daejeon,17.33,21089.0,236.0,2,-0.294,0
2025-01-22 12:00:00,REC-42-00516,L,Seoul,11.71,39388.0,382.0,4,0.62,0
2025-01-22 13:00:00,REC-42-00517,M,Seoul,9.93,39948.0,706.0,3,0.82,0
2025-01-22 14:00:00,REC-42-00518,L,Seoul,11.12,44050.0,370.0,0,0.88,0
2025-01-22 15:00:00,REC-42-00519,H,Seoul,7.27,30002.0,942.0,4,-0.646,1
2025-01-22 16:00:00,REC-42-00520,H,Seoul,16.55,110341.0,504.0,0,-0.332,0
2025-01-22 17:00:00,REC-42-00521,L,Seoul,10.74,44042.0,629.0,1,0.416,0
2025-01-22 18:00:00,REC-42-00522,L,Seoul,16.38,32417.0,697.0,3,1.462,1
2025-01-22 19:00:00,REC-42-00523,M,Seoul,12.17,19577.0,681.0,2,-0.038,0
2025-01-22 20:00:00,REC-42-00524,L,Seoul,16.57,27153.0,266.0,3,0.178,0
2025-01-22 21:00:00,REC-42-00525,L,Seoul,12.82,51486.0,297.0,3,-0.826,0
2025-01-22 22:00:00,REC-42-00526,H,Seoul,14.73,57989.0,113.0,1,2.063,0
2025-01-22 23:00:00,REC-42-00527,H,Seoul,14.3,52622.0,408.0,3,0.354,1
2025-01-23 00:00:00,REC-42-00528,M,Seoul,13.99,39331.0,283.0,1,1.278,0
2025-01-23 01:00:00,REC-42-00529,L,Seoul,13.11,16691.0,363.0,0,0.23,1
2025-01-23 02:00:00,REC-42-00530,M,Seoul,11.25,34704.0,434.0,2,0.285,0
2025-01-23 03:00:00,REC-42-00531,M,Busan,18.13,16791.0,542.0,1,-1.3,0
2025-01-23 04:00:00,REC-42-00532,L,Daejeon,9.1,15143.0,454.0,0,-1.951,0
2025-01-23 05:00:00,REC-42-00533,M,Daejeon,12.01,31271.0,449.0,1,1.452,0
2025-01-23 06:00:00,REC-42-00534,L,Seoul,12.05,35233.0,601.0,0,0.278,1
2025-01-23 07:00:00,REC-42-00535,L,Busan,13.29,41333.0,484.0,1,0.406,0
2025-01-23 08:00:00,REC-42-00536,M,Seoul,10.63,34850.0,799.0,0,-1.049,0
2025-01-23 09:00:00,REC-42-00537,L,Busan,13.01,35358.0,485.0,1,-0.703,0
2025-01-23 10:00:00,REC-42-00538,L,Busan,11.46,18703.0,1093.0,2,1.262,0
2025-01-23 11:00:00,REC-42-00539,H,Daejeon,6.94,27063.0,259.0,1,1.94,0
2025-01-23 12:00:00,REC-42-00540,H,Daejeon,12.03,15018.0,404.0,1,-0.421,1
2025-01-23 13:00:00,REC-42-00541,M,Seoul,8.48,12193.0,328.0,3,0.871,0
2025-01-23 14:00:00,REC-42-00542,H,Busan,6.45,38602.0,554.0,0,0.39,0
2025-01-23 15:00:00,REC-42-00543,H,Busan,12.44,20613.0,259.0,1,0.079,1
2025-01-23 16:00:00,REC-42-00544,L,Seoul,13.56,40800.0,187.0,3,2.052,0
2025-01-23 17:00:00,REC-42-00545,L,Daejeon,13.69,45049.0,291.0,1,-0.253,0
2025-01-23 18:00:00,REC-42-00546,L,Seoul,13.81,21805.0,196.0,4,1.441,0
2025-01-23 19:00:00,REC-42-00547,L,Daejeon,5.82,36240.0,437.0,1,0.581,0
2025-01-23 20:00:00,REC-42-00548,M,Busan,7.64,21425.0,541.0,2,0.183,0
2025-01-23 21:00:00,REC-42-00549,L,Seoul,18.32,13026.0,168.0,1,1.572,0
2025-01-23 22:00:00,REC-42-00550,M,Busan,8.65,29786.0,389.0,1,0.49,0
2025-01-23 23:00:00,REC-42-00551,L,Seoul,13.95,23208.0,859.0,2,0.104,0
2025-01-24 00:00:00,REC-42-00552,L,Busan,9.8,23510.0,997.0,3,1.579,0
2025-01-24 01:00:00,REC-42-00553,H,Busan,12.25,64838.0,737.0,2,1.449,0
2025-01-24 02:00:00,REC-42-00554,L,Busan,9.97,14900.0,81.0,1,1.402,0
2025-01-24 03:00:00,REC-42-00555,L,Daejeon,13.8,33217.0,513.0,1,-3.688,0
2025-01-24 04:00:00,REC-42-00556,L,Seoul,12.44,18624.0,914.0,2,0.64,0
2025-01-24 05:00:00,REC-42-00557,M,Seoul,10.57,41418.0,366.0,0,0.412,1
2025-01-24 06:00:00,REC-42-00558,M,Seoul,8.64,32059.0,221.0,1,0.165,0
2025-01-24 07:00:00,REC-42-00559,M,Seoul,12.86,33167.0,877.0,3,0.81,0
2025-01-24 08:00:00,REC-42-00560,L,Seoul,8.12,19018.0,948.0,0,0.461,0
2025-01-24 09:00:00,REC-42-00561,L,Seoul,13.37,20506.0,482.0,2,0.878,0
2025-01-24 10:00:00,REC-42-00562,H,Seoul,20.4,41750.0,223.0,0,-0.068,1
