timestamp,record_id,product_type,region,usage_frequency,transaction_amount,account_age_days,support_tickets,signal_score,next_month_value
2025-05-12 00:00:00,REC-244-00264,M,Busan,11.97,25258.0,384.0,1,-0.12,44215.0
2025-05-12 01:00:00,REC-244-00265,L,Seoul,11.33,53704.0,130.0,0,-0.812,26184.0
2025-05-12 02:00:00,REC-244-00266,M,Busan,19.77,55274.0,264.0,1,,37778.0
2025-05-12 03:00:00,REC-244-00267,L,,15.37,22805.0,1264.0,0,-1.904,45992.0
2025-05-12 04:00:00,REC-244-00268,L,Jeju,14.97,42708.0,950.0,1,-1.975,33616.0
2025-05-12 05:00:00,REC-244-00269,L,Daejeon,14.06,42723.0,675.0,4,-3.073,53862.0
2025-05-12 06:00:00,REC-244-00270,L,Seoul,10.29,82394.0,295.0,0,0.415,62637.0
2025-05-12 07:00:00,REC-244-00271,L,Seoul,15.33,59227.0,236.0,2,-2.085,66279.0
2025-05-12 08:00:00,REC-244-00272,H,Jeju,14.94,30263.0,833.0,1,-1.827,50143.0
2025-05-12 09:00:00,REC-244-00273,M,Seoul,10.97,64579.0,617.0,0,-2.506,62627.0
2025-05-12 10:00:00,REC-244-00274,L,Jeju,14.24,21184.0,538.0,2,-1.121,54481.0
2025-05-12 11:00:00,REC-244-00275,L,Daejeon,18.46,56313.0,568.0,2,-0.223,54725.0
2025-05-12 12:00:00,REC-244-00276,M,Jeju,15.33,74207.0,829.0,3,,82441.0
2025-05-12 13:00:00,REC-244-00277,L,Jeju,14.57,50839.0,322.0,2,-2.272,36313.0
2025-05-12 14:00:00,REC-244-00278,M,Seoul,14.91,26378.0,560.0,1,-1.223,31920.0
2025-05-12 15:00:00,REC-244-00279,L,Jeju,10.51,56766.0,875.0,1,-0.134,47907.0
2025-05-12 16:00:00,REC-244-00280,L,Busan,19.12,35479.0,412.0,1,-0.74,33217.0
2025-05-12 17:00:00,REC-244-00281,L,Seoul,16.59,27661.0,370.0,3,,41395.0
2025-05-12 18:00:00,REC-244-00282,L,Seoul,17.06,38599.0,650.0,2,0.028,36882.0
2025-05-12 19:00:00,REC-244-00283,L,,12.83,26555.0,673.0,0,-0.226,26670.0
2025-05-12 20:00:00,REC-244-00284,L,Seoul,15.25,43540.0,634.0,1,-1.391,39602.0
2025-05-12 21:00:00,REC-244-00285,L,Busan,19.81,45437.0,611.0,2,-4.077,76528.0
2025-05-12 22:00:00,REC-244-00286,L,Busan,17.01,39665.0,329.0,2,-0.341,50635.0
2025-05-12 23:00:00,REC-244-00287,L,Jeju,11.79,23524.0,684.0,0,-1.458,14366.0
2025-05-13 00:00:00,REC-244-00288,H,Busan,15.21,44695.0,208.0,0,-1.379,35736.0
2025-05-13 01:00:00,REC-244-00289,H,Jeju,11.97,25345.0,569.0,0,-3.195,57567.0
2025-05-13 02:00:00,REC-244-00290,L,Jeju,12.93,51345.0,387.0,0,0.529,39356.0
2025-05-13 03:00:00,REC-244-00291,L,Seoul,11.75,31396.0,771.0,1,-0.956,46452.0
2025-05-13 04:00:00,REC-244-00292,L,Daejeon,11.47,22946.0,466.0,1,-1.908,40383.0
2025-05-13 05:00:00,REC-244-00293,L,Jeju,15.95,30589.0,625.0,2,-0.514,66794.0
2025-05-13 06:00:00,REC-244-00294,L,Seoul,15.46,20981.0,237.0,1,-2.195,38048.0
2025-05-13 07:00:00,REC-244-00295,L,Seoul,15.69,40257.0,895.0,0,-3.508,43294.0
2025-05-13 08:00:00,REC-244-00296,M,Jeju,15.89,40549.0,489.0,1,-0.622,76817.0
2025-05-13 09:00:00,REC-244-00297,L,Daejeon,17.81,35569.0,959.0,0,-0.059,17089.0
2025-05-13 10:00:00,REC-244-00298,L,Jeju,7.59,37897.0,836.0,1,0.067,30890.0
2025-05-13 11:00:00,REC-244-00299,M,Jeju,17.6,30013.0,131.0,1,-0.92,71268.0
2025-05-13 12:00:00,REC-244-00300,L,Jeju,13.41,20329.0,355.0,0,0.01,21097.0
2025-05-13 13:00:00,REC-244-00301,L,Busan,17.45,41955.0,753.0,2,-1.363,39574.0
2025-05-13 14:00:00,REC-244-00302,L,Busan,12.84,56192.0,363.0,2,-0.416,34449.0
2025-05-13 15:00:00,REC-244-00303,L,Jeju,12.6,18016.0,763.0,1,-0.993,28523.0
2025-05-13 16:00:00,REC-244-00304,L,Seoul,17.8,142355.0,291.0,1,-1.911,97533.0
2025-05-13 17:00:00,REC-244-00305,L,Seoul,15.84,68159.0,591.0,1,,50071.0
2025-05-13 18:00:00,REC-244-00306,L,Daejeon,15.18,26882.0,569.0,2,-1.755,48056.0
2025-05-13 19:00:00,REC-244-00307,L,Busan,15.98,82923.0,199.0,2,-0.132,53624.0
2025-05-13 20:00:00,REC-244-00308,L,Busan,15.05,85287.0,843.0,2,-2.109,48718.0
2025-05-13 21:00:00,REC-244-00309,H,Seoul,11.74,39491.0,106.0,2,-0.835,31975.0
2025-05-13 22:00:00,REC-244-00310,M,Seoul,13.3,19165.0,399.0,2,-1.143,20018.0
2025-05-13 23:00:00,REC-244-00311,L,Jeju,12.42,28334.0,861.0,1,0.662,38845.0
2025-05-14 00:00:00,REC-244-00312,M,Seoul,22.5,58705.0,598.0,1,-0.752,39660.0
2025-05-14 01:00:00,REC-244-00313,L,Seoul,16.33,46962.0,492.0,3,-1.727,39337.0
2025-05-14 02:00:00,REC-244-00314,M,Jeju,6.32,57379.0,586.0,1,-1.641,59581.0
2025-05-14 03:00:00,REC-244-00315,L,,17.62,27923.0,308.0,4,,38485.0
2025-05-14 04:00:00,REC-244-00316,M,Seoul,22.55,62611.0,559.0,1,-0.346,44700.0
2025-05-14 05:00:00,REC-244-00317,M,Seoul,13.82,60681.0,803.0,5,-1.911,56627.0
2025-05-14 06:00:00,REC-244-00318,L,Busan,19.02,39602.0,820.0,1,0.034,20839.0
2025-05-14 07:00:00,REC-244-00319,L,Daejeon,16.43,36808.0,663.0,3,-0.737,66163.0
2025-05-14 08:00:00,REC-244-00320,M,Busan,20.19,14509.0,275.0,0,-0.539,31007.0
2025-05-14 09:00:00,REC-244-00321,L,Busan,16.71,27030.0,332.0,2,-0.136,48755.0
2025-05-14 10:00:00,REC-244-00322,M,Seoul,10.11,66587.0,906.0,0,-1.224,48168.0
2025-05-14 11:00:00,REC-244-00323,L,,17.39,33163.0,1038.0,1,-2.303,36359.0
2025-05-14 12:00:00,REC-244-00324,M,Seoul,19.35,22079.0,741.0,1,-1.863,29383.0
2025-05-14 13:00:00,REC-244-00325,L,Seoul,10.15,25119.0,613.0,1,,0.0
2025-05-14 14:00:00,REC-244-00326,L,Seoul,14.58,37097.0,725.0,0,-1.391,35683.0
2025-05-14 15:00:00,REC-244-00327,L,Daejeon,16.34,25734.0,699.0,1,-1.249,56456.0
2025-05-14 16:00:00,REC-244-00328,L,Jeju,16.08,51666.0,469.0,0,,73110.0
2025-05-14 17:00:00,REC-244-00329,L,Seoul,14.78,24305.0,330.0,3,,31083.0
2025-05-14 18:00:00,REC-244-00330,M,Seoul,16.16,30024.0,254.0,0,-0.597,42865.0
2025-05-14 19:00:00,REC-244-00331,L,Busan,12.63,47167.0,1043.0,0,-1.151,45178.0
2025-05-14 20:00:00,REC-244-00332,L,Seoul,14.26,55670.0,496.0,1,0.732,23132.0
2025-05-14 21:00:00,REC-244-00333,L,Jeju,13.72,18725.0,753.0,1,,14516.0
2025-05-14 22:00:00,REC-244-00334,M,Busan,12.25,73123.0,485.0,2,-0.495,63091.0
2025-05-14 23:00:00,REC-244-00335,L,Seoul,15.72,40396.0,492.0,2,0.722,36998.0
2025-05-15 00:00:00,REC-244-00336,L,Jeju,14.2,64580.0,398.0,2,-0.181,53441.0
2025-05-15 01:00:00,REC-244-00337,L,Seoul,14.39,21107.0,296.0,1,-2.038,35467.0
2025-05-15 02:00:00,REC-244-00338,L,Jeju,20.59,40369.0,600.0,1,,69347.0
2025-05-15 03:00:00,REC-244-00339,H,Seoul,13.74,19871.0,454.0,0,0.488,5170.0
2025-05-15 04:00:00,REC-244-00340,L,Seoul,20.47,47813.0,1060.0,3,-1.416,65782.0
2025-05-15 05:00:00,REC-244-00341,H,Jeju,17.33,29328.0,459.0,2,-1.906,47728.0
2025-05-15 06:00:00,REC-244-00342,L,Seoul,10.69,18350.0,147.0,2,0.609,29205.0
2025-05-15 07:00:00,REC-244-00343,L,Daejeon,11.94,25394.0,364.0,1,-0.64,25750.0
2025-05-15 08:00:00,REC-244-00344,H,Jeju,15.98,71607.0,107.0,1,0.287,60619.0
2025-05-15 09:00:00,REC-244-00345,L,,9.65,35619.0,209.0,1,-1.943,20324.0
2025-05-15 10:00:00,REC-244-00346,L,Busan,12.69,24098.0,1658.0,2,0.042,11429.0
2025-05-15 11:00:00,REC-244-00347,L,Seoul,17.06,22261.0,495.0,1,-1.127,29326.0
2025-05-15 12:00:00,REC-244-00348,H,Busan,18.8,42054.0,467.0,2,0.022,30462.0
2025-05-15 13:00:00,REC-244-00349,M,Seoul,13.68,28340.0,171.0,1,-0.967,42750.0
2025-05-15 14:00:00,REC-244-00350,L,Busan,18.44,62784.0,703.0,2,-0.74,66953.0
2025-05-15 15:00:00,REC-244-00351,M,Seoul,17.29,66662.0,93.0,0,-4.634,100466.0
2025-05-15 16:00:00,REC-244-00352,L,Seoul,18.64,32726.0,54.0,1,-0.979,45865.0
2025-05-15 17:00:00,REC-244-00353,M,Jeju,12.41,54365.0,286.0,0,-0.097,47511.0
2025-05-15 18:00:00,REC-244-00354,M,Daejeon,14.09,28719.0,546.0,0,0.967,15642.0
2025-05-15 19:00:00,REC-244-00355,L,,15.3,31734.0,657.0,1,0.717,38469.0
2025-05-15 20:00:00,REC-244-00356,L,Busan,16.48,88925.0,790.0,3,-0.138,56776.0
2025-05-15 21:00:00,REC-244-00357,M,Jeju,15.01,40033.0,403.0,1,,49006.0
2025-05-15 22:00:00,REC-244-00358,L,,10.33,44124.0,257.0,0,-1.347,32516.0
2025-05-15 23:00:00,REC-244-00359,L,Seoul,10.04,35554.0,350.0,0,,25870.0
2025-05-16 00:00:00,REC-244-00360,H,Busan,9.75,61919.0,196.0,0,-1.084,51012.0
2025-05-16 01:00:00,REC-244-00361,M,Daejeon,12.5,18906.0,744.0,1,-1.212,41226.0
2025-05-16 02:00:00,REC-244-00362,H,Busan,14.08,46351.0,523.0,2,-1.072,14497.0
2025-05-16 03:00:00,REC-244-00363,M,Seoul,12.94,41626.0,378.0,4,-0.548,51909.0
2025-05-16 04:00:00,REC-244-00364,L,Busan,18.69,50048.0,977.0,3,0.485,43880.0
2025-05-16 05:00:00,REC-244-00365,L,Jeju,16.0,34072.0,901.0,2,-1.948,46828.0
2025-05-16 06:00:00,REC-244-00366,L,Jeju,18.22,60682.0,859.0,3,-0.488,58102.0
2025-05-16 07:00:00,REC-244-00367,L,Busan,9.53,41983.0,925.0,1,-2.639,49798.0
2025-05-16 08:00:00,REC-244-00368,M,Seoul,14.29,45635.0,771.0,2,-1.339,43740.0
2025-05-16 09:00:00,REC-244-00369,L,Seoul,11.68,45855.0,366.0,1,-1.253,25900.0
2025-05-16 10:00:00,REC-244-00370,H,Busan,14.8,38240.0,412.0,1,-0.516,57665.0
2025-05-16 11:00:00,REC-244-00371,L,Daejeon,10.33,19803.0,159.0,0,-0.369,33871.0
2025-05-16 12:00:00,REC-244-00372,L,Busan,19.49,49613.0,573.0,0,-0.438,46717.0
2025-05-16 13:00:00,REC-244-00373,L,Seoul,22.72,26363.0,275.0,3,-0.425,28762.0
2025-05-16 14:00:00,REC-244-00374,L,Busan,12.26,20149.0,674.0,2,1.287,19691.0
2025-05-16 15:00:00,REC-244-00375,L,,22.68,29665.0,566.0,0,-3.182,66637.0
2025-05-16 16:00:00,REC-244-00376,L,Jeju,19.87,48158.0,419.0,0,-3.638,52509.0
2025-05-16 17:00:00,REC-244-00377,L,Daejeon,13.33,50223.0,798.0,0,0.025,50390.0
2025-05-16 18:00:00,REC-244-00378,H,Seoul,16.05,41181.0,198.0,2,-1.364,64333.0
2025-05-16 19:00:00,REC-244-00379,M,Jeju,14.21,31718.0,159.0,1,-2.277,60371.0
2025-05-16 20:00:00,REC-244-00380,L,Busan,13.44,81083.0,143.0,0,,74031.0
2025-05-16 21:00:00,REC-244-00381,M,Jeju,16.37,30895.0,491.0,0,-3.302,47385.0
2025-05-16 22:00:00,REC-244-00382,H,Busan,13.55,53683.0,139.0,1,-0.585,45474.0
2025-05-16 23:00:00,REC-244-00383,L,Jeju,12.01,14775.0,368.0,0,-1.713,36207.0
2025-05-17 00:00:00,REC-244-00384,L,Busan,13.71,27814.0,533.0,2,-1.005,43002.0
2025-05-17 01:00:00,REC-244-00385,M,Busan,14.64,46462.0,586.0,2,-1.397,33379.0
2025-05-17 02:00:00,REC-244-00386,L,Busan,11.87,64014.0,292.0,0,-1.649,46320.0
2025-05-17 03:00:00,REC-244-00387,M,Seoul,12.35,26227.0,1085.0,1,,44976.0
2025-05-17 04:00:00,REC-244-00388,M,Jeju,15.25,20471.0,1019.0,1,0.045,34026.0
2025-05-17 05:00:00,REC-244-00389,M,Busan,15.98,63625.0,729.0,1,0.591,49747.0
2025-05-17 06:00:00,REC-244-00390,H,Seoul,14.8,18962.0,601.0,4,-0.487,18886.0
2025-05-17 07:00:00,REC-244-00391,L,Busan,12.82,50312.0,85.0,0,0.776,32404.0
2025-05-17 08:00:00,REC-244-00392,L,Seoul,16.02,46529.0,365.0,1,-1.94,26728.0
2025-05-17 09:00:00,REC-244-00393,L,Busan,14.56,34545.0,305.0,0,-0.092,48091.0
2025-05-17 10:00:00,REC-244-00394,L,Busan,16.37,18762.0,101.0,1,-0.212,20765.0
2025-05-17 11:00:00,REC-244-00395,M,Seoul,11.19,67126.0,869.0,0,-1.238,38311.0
2025-05-17 12:00:00,REC-244-00396,M,,16.65,63536.0,666.0,3,-0.66,51783.0
2025-05-17 13:00:00,REC-244-00397,M,Busan,13.82,50299.0,1136.0,1,-1.518,44900.0
2025-05-17 14:00:00,REC-244-00398,L,Jeju,12.08,30027.0,434.0,2,-1.506,62704.0
2025-05-17 15:00:00,REC-244-00399,L,Seoul,16.76,30886.0,448.0,2,-1.111,72198.0
2025-05-17 16:00:00,REC-244-00400,L,Seoul,16.76,41657.0,170.0,1,-2.353,57397.0
2025-05-17 17:00:00,REC-244-00401,M,Busan,15.13,49688.0,826.0,1,0.051,53915.0
2025-05-17 18:00:00,REC-244-00402,L,,14.7,26096.0,398.0,0,-0.169,0.0
2025-05-17 19:00:00,REC-244-00403,L,Jeju,13.15,58751.0,347.0,1,-1.444,59924.0
2025-05-17 20:00:00,REC-244-00404,L,Seoul,12.96,57616.0,354.0,1,-0.429,35201.0
2025-05-17 21:00:00,REC-244-00405,L,Seoul,15.36,26968.0,294.0,0,-1.02,34589.0
2025-05-17 22:00:00,REC-244-00406,L,Seoul,12.83,44064.0,107.0,0,0.064,27588.0
2025-05-17 23:00:00,REC-244-00407,L,Jeju,16.62,41338.0,592.0,1,-1.09,30413.0
2025-05-18 00:00:00,REC-244-00408,L,Seoul,14.17,32447.0,497.0,1,,47562.0
2025-05-18 01:00:00,REC-244-00409,L,Daejeon,14.49,61231.0,266.0,1,-0.761,57115.0
2025-05-18 02:00:00,REC-244-00410,L,Jeju,18.39,40139.0,186.0,0,-0.706,46295.0
2025-05-18 03:00:00,REC-244-00411,H,Seoul,15.06,30957.0,243.0,1,-3.251,54244.0
2025-05-18 04:00:00,REC-244-00412,L,Seoul,14.74,46949.0,558.0,1,-3.63,53195.0
2025-05-18 05:00:00,REC-244-00413,M,Seoul,15.06,35849.0,1138.0,0,,28472.0
2025-05-18 06:00:00,REC-244-00414,L,Seoul,9.26,52513.0,897.0,5,-1.346,29881.0
2025-05-18 07:00:00,REC-244-00415,L,Busan,16.92,57619.0,565.0,2,-1.761,76432.0
2025-05-18 08:00:00,REC-244-00416,L,Seoul,12.38,71892.0,394.0,4,-1.256,48882.0
2025-05-18 09:00:00,REC-244-00417,L,Jeju,14.06,26366.0,830.0,3,-0.116,44367.0
2025-05-18 10:00:00,REC-244-00418,L,Daejeon,20.1,17227.0,443.0,0,-1.918,40473.0
2025-05-18 11:00:00,REC-244-00419,L,Seoul,12.03,27050.0,429.0,0,-0.172,27985.0
2025-05-18 12:00:00,REC-244-00420,L,Jeju,12.04,35134.0,229.0,0,-1.174,63025.0
2025-05-18 13:00:00,REC-244-00421,H,Jeju,14.66,17776.0,303.0,3,-1.232,78901.0
2025-05-18 14:00:00,REC-244-00422,M,Busan,19.56,15857.0,576.0,0,-2.139,25991.0
2025-05-18 15:00:00,REC-244-00423,M,Seoul,13.57,56787.0,379.0,1,-0.473,56703.0
2025-05-18 16:00:00,REC-244-00424,M,Jeju,19.6,25446.0,226.0,2,,32177.0
2025-05-18 17:00:00,REC-244-00425,L,Seoul,11.68,28803.0,429.0,0,0.72,26942.0
2025-05-18 18:00:00,REC-244-00426,L,Jeju,11.02,38531.0,143.0,1,-1.102,63445.0
2025-05-18 19:00:00,REC-244-00427,L,Jeju,14.73,33591.0,953.0,2,0.64,49792.0
2025-05-18 20:00:00,REC-244-00428,L,Busan,16.9,29687.0,505.0,1,-3.327,79155.0
2025-05-18 21:00:00,REC-244-00429,M,Seoul,7.42,50245.0,864.0,3,-1.541,47474.0
2025-05-18 22:00:00,REC-244-00430,L,Seoul,17.01,44255.0,1279.0,1,-2.465,28351.0
2025-05-18 23:00:00,REC-244-00431,L,Jeju,14.86,25841.0,460.0,1,,44446.0
2025-05-19 00:00:00,REC-244-00432,L,Busan,18.61,27528.0,322.0,3,-0.163,24525.0
2025-05-19 01:00:00,REC-244-00433,L,Busan,11.93,24596.0,668.0,3,-0.916,18533.0
2025-05-19 02:00:00,REC-244-00434,L,Busan,20.21,23184.0,430.0,2,-3.096,72237.0
2025-05-19 03:00:00,REC-244-00435,L,Daejeon,17.16,48999.0,223.0,2,-0.645,56234.0
2025-05-19 04:00:00,REC-244-00436,L,Seoul,16.89,97668.0,464.0,0,-2.254,58783.0
2025-05-19 05:00:00,REC-244-00437,L,Busan,14.84,46785.0,1057.0,3,0.659,34482.0
2025-05-19 06:00:00,REC-244-00438,H,Jeju,15.48,26894.0,487.0,2,-0.152,39466.0
2025-05-19 07:00:00,REC-244-00439,L,Jeju,14.26,26599.0,411.0,3,-2.934,81002.0
2025-05-19 08:00:00,REC-244-00440,H,Jeju,15.24,81804.0,247.0,2,0.126,72900.0
2025-05-19 09:00:00,REC-244-00441,L,Daejeon,16.42,59614.0,481.0,3,-0.616,32069.0
2025-05-19 10:00:00,REC-244-00442,H,Busan,16.0,41692.0,720.0,1,-1.885,19459.0
2025-05-19 11:00:00,REC-244-00443,M,Seoul,16.32,51082.0,349.0,2,0.861,40124.0
2025-05-19 12:00:00,REC-244-00444,L,Seoul,15.2,72807.0,244.0,0,-0.38,76525.0
2025-05-19 13:00:00,REC-244-00445,L,Seoul,14.6,55214.0,377.0,0,0.287,57458.0
2025-05-19 14:00:00,REC-244-00446,L,Daejeon,20.25,33776.0,110.0,3,-2.229,58269.0
2025-05-19 15:00:00,REC-244-00447,L,Busan,17.85,51030.0,300.0,7,-1.768,58763.0
2025-05-19 16:00:00,REC-244-00448,M,Seoul,9.39,29966.0,778.0,1,-0.122,3911.0
2025-05-19 17:00:00,REC-244-00449,L,Busan,20.59,15042.0,229.0,2,-1.524,73990.0
2025-05-19 18:00:00,REC-244-00450,L,,17.97,42137.0,263.0,2,-0.972,27756.0
2025-05-19 19:00:00,REC-244-00451,H,Seoul,13.19,35486.0,611.0,2,-1.153,40740.0
2025-05-19 20:00:00,REC-244-00452,L,Busan,15.15,73059.0,356.0,4,-0.658,55168.0
2025-05-19 21:00:00,REC-244-00453,M,Jeju,13.19,32917.0,613.0,0,-1.984,55640.0
2025-05-19 22:00:00,REC-244-00454,M,Daejeon,14.66,26072.0,1066.0,1,-2.856,46148.0
2025-05-19 23:00:00,REC-244-00455,M,Seoul,14.43,38919.0,508.0,2,-0.94,35400.0
2025-05-20 00:00:00,REC-244-00456,L,Seoul,10.2,41310.0,864.0,2,-0.524,28227.0
2025-05-20 01:00:00,REC-244-00457,H,Seoul,17.7,28562.0,241.0,1,-0.537,38657.0
2025-05-20 02:00:00,REC-244-00458,L,Daejeon,12.84,22767.0,564.0,2,-2.045,43948.0
2025-05-20 03:00:00,REC-244-00459,L,Jeju,16.0,20657.0,118.0,2,0.716,41392.0
2025-05-20 04:00:00,REC-244-00460,L,Daejeon,16.19,34759.0,166.0,1,-1.731,40294.0
2025-05-20 05:00:00,REC-244-00461,L,Seoul,18.83,32618.0,223.0,2,,75312.0
2025-05-20 06:00:00,REC-244-00462,L,Jeju,15.69,23929.0,379.0,0,-2.543,64941.0
2025-05-20 07:00:00,REC-244-00463,L,Daejeon,17.27,54328.0,665.0,3,-1.204,43702.0
2025-05-20 08:00:00,REC-244-00464,H,Seoul,14.41,25805.0,174.0,4,1.006,47540.0
2025-05-20 09:00:00,REC-244-00465,L,Daejeon,10.29,34846.0,258.0,0,-0.09,33365.0
2025-05-20 10:00:00,REC-244-00466,M,Seoul,21.51,30805.0,308.0,0,-2.061,53088.0
2025-05-20 11:00:00,REC-244-00467,M,Busan,14.1,63651.0,337.0,3,-0.312,28139.0
2025-05-20 12:00:00,REC-244-00468,L,Daejeon,16.35,36349.0,522.0,1,-1.552,46761.0
2025-05-20 13:00:00,REC-244-00469,L,Busan,11.83,23918.0,201.0,0,-3.209,44655.0
2025-05-20 14:00:00,REC-244-00470,L,Seoul,21.9,22482.0,511.0,2,-0.367,54420.0
2025-05-20 15:00:00,REC-244-00471,L,Busan,19.23,33835.0,181.0,0,-1.483,44612.0
2025-05-20 16:00:00,REC-244-00472,L,Seoul,19.5,48966.0,325.0,2,-1.415,53025.0
2025-05-20 17:00:00,REC-244-00473,M,Daejeon,12.5,26671.0,884.0,1,-0.845,28855.0
2025-05-20 18:00:00,REC-244-00474,L,Jeju,10.54,38800.0,503.0,0,-2.061,33172.0
2025-05-20 19:00:00,REC-244-00475,L,Daejeon,8.86,41637.0,451.0,1,-0.822,25943.0
2025-05-20 20:00:00,REC-244-00476,M,Busan,10.25,45893.0,473.0,0,0.44,26212.0
2025-05-20 21:00:00,REC-244-00477,M,Busan,11.69,30558.0,1043.0,2,-2.757,47644.0
2025-05-20 22:00:00,REC-244-00478,M,Seoul,15.92,21762.0,395.0,2,,48643.0
2025-05-20 23:00:00,REC-244-00479,M,Busan,6.73,68053.0,173.0,2,-1.058,43077.0
2025-05-21 00:00:00,REC-244-00480,L,,19.67,47808.0,380.0,2,-0.255,54843.0
2025-05-21 01:00:00,REC-244-00481,M,Busan,20.8,52348.0,1895.0,1,-2.612,67392.0
2025-05-21 02:00:00,REC-244-00482,L,,21.32,43181.0,433.0,1,-1.934,67330.0
2025-05-21 03:00:00,REC-244-00483,L,Seoul,17.64,43192.0,154.0,3,-1.417,38130.0
2025-05-21 04:00:00,REC-244-00484,L,Busan,15.12,60004.0,537.0,1,-1.576,56565.0
2025-05-21 05:00:00,REC-244-00485,M,Daejeon,16.05,40039.0,903.0,0,0.506,26242.0
2025-05-21 06:00:00,REC-244-00486,L,Seoul,16.05,25841.0,523.0,0,-0.633,35278.0
2025-05-21 07:00:00,REC-244-00487,M,Seoul,20.41,22542.0,289.0,0,-2.208,37710.0
2025-05-21 08:00:00,REC-244-00488,M,Jeju,13.73,21729.0,549.0,2,-1.278,41738.0
2025-05-21 09:00:00,REC-244-00489,L,Jeju,19.34,24621.0,295.0,2,-0.279,41790.0
2025-05-21 10:00:00,REC-244-00490,L,Daejeon,13.44,44835.0,144.0,1,-0.607,29693.0
2025-05-21 11:00:00,REC-244-00491,L,Seoul,14.18,57797.0,450.0,0,-1.725,79677.0
2025-05-21 12:00:00,REC-244-00492,M,Jeju,18.49,37807.0,1162.0,1,-2.11,68901.0
2025-05-21 13:00:00,REC-244-00493,L,Busan,13.47,21036.0,479.0,1,0.099,37552.0
2025-05-21 14:00:00,REC-244-00494,L,Jeju,14.88,71511.0,902.0,0,-2.309,71468.0
2025-05-21 15:00:00,REC-244-00495,M,Jeju,19.66,29899.0,159.0,1,-2.142,61407.0
2025-05-21 16:00:00,REC-244-00496,M,Busan,15.92,27272.0,186.0,0,-0.835,32773.0
2025-05-21 17:00:00,REC-244-00497,M,Daejeon,16.92,50536.0,1068.0,0,-0.835,44661.0
2025-05-21 18:00:00,REC-244-00498,L,Jeju,16.83,45905.0,878.0,1,-1.639,49114.0
2025-05-21 19:00:00,REC-244-00499,M,Seoul,10.34,19036.0,853.0,0,-1.588,13742.0
2025-05-21 20:00:00,REC-244-00500,M,Jeju,12.5,68678.0,640.0,3,-2.342,64278.0
2025-05-21 21:00:00,REC-244-00501,L,Busan,15.08,34313.0,195.0,3,,49367.0
2025-05-21 22:00:00,REC-244-00502,M,Seoul,12.99,25977.0,120.0,0,-0.528,40801.0
2025-05-21 23:00:00,REC-244-00503,H,Daejeon,14.3,20042.0,527.0,0,,24555.0
2025-05-22 00:00:00,REC-244-00504,L,Busan,11.24,32143.0,790.0,0,0.513,19052.0
2025-05-22 01:00:00,REC-244-00505,L,Seoul,13.51,50708.0,140.0,0,-2.617,75480.0
2025-05-22 02:00:00,REC-244-00506,L,Busan,12.85,85471.0,575.0,4,,55857.0
2025-05-22 03:00:00,REC-244-00507,H,Busan,14.07,20641.0,721.0,1,0.417,21567.0
2025-05-22 04:00:00,REC-244-00508,L,Busan,11.39,83385.0,210.0,3,-0.975,56874.0
2025-05-22 05:00:00,REC-244-00509,L,Busan,17.57,51621.0,846.0,1,-2.073,47068.0
2025-05-22 06:00:00,REC-244-00510,L,Busan,20.15,43561.0,279.0,1,-1.666,59913.0
2025-05-22 07:00:00,REC-244-00511,L,Seoul,16.2,52904.0,1083.0,2,-2.289,89932.0
2025-05-22 08:00:00,REC-244-00512,L,Seoul,15.31,41936.0,594.0,2,-2.408,66106.0
2025-05-22 09:00:00,REC-244-00513,L,Busan,16.66,46628.0,1340.0,2,0.953,20748.0
2025-05-22 10:00:00,REC-244-00514,L,,12.25,20941.0,365.0,1,-2.174,27608.0
2025-05-22 11:00:00,REC-244-00515,L,Seoul,15.77,46793.0,1452.0,5,-0.88,45244.0
2025-05-22 12:00:00,REC-244-00516,L,Seoul,13.71,27887.0,405.0,1,-0.223,36394.0
2025-05-22 13:00:00,REC-244-00517,L,Jeju,9.89,54577.0,616.0,1,-0.478,40015.0
2025-05-22 14:00:00,REC-244-00518,L,Seoul,14.31,77977.0,596.0,0,0.121,42279.0
2025-05-22 15:00:00,REC-244-00519,M,Seoul,16.14,39276.0,611.0,0,-1.494,50406.0
2025-05-22 16:00:00,REC-244-00520,L,Busan,16.53,38901.0,81.0,1,-1.084,65343.0
2025-05-22 17:00:00,REC-244-00521,L,,10.43,103453.0,587.0,0,-0.838,59791.0
2025-05-22 18:00:00,REC-244-00522,H,Busan,16.59,38208.0,1034.0,0,-0.78,32673.0
2025-05-22 19:00:00,REC-244-00523,L,Daejeon,15.03,23067.0,1030.0,1,-1.293,47166.0
2025-05-22 20:00:00,REC-244-00524,L,Daejeon,14.34,65997.0,1136.0,1,0.484,56670.0
2025-05-22 21:00:00,REC-244-00525,H,Daejeon,19.3,29031.0,580.0,0,,36668.0
2025-05-22 22:00:00,REC-244-00526,L,Seoul,16.9,45479.0,385.0,1,-2.24,53369.0
2025-05-22 23:00:00,REC-244-00527,M,Daejeon,13.28,16802.0,1061.0,3,,0.0
2025-05-23 00:00:00,REC-244-00528,H,Seoul,14.71,65638.0,1514.0,3,0.565,30309.0
2025-05-23 01:00:00,REC-244-00529,L,Jeju,18.02,55171.0,985.0,0,-1.583,38667.0
2025-05-23 02:00:00,REC-244-00530,M,Seoul,7.15,17802.0,452.0,0,0.345,0.0
