timestamp,record_id,product_type,region,usage_frequency,transaction_amount,account_age_days,support_tickets,signal_score,service_tier
2025-05-12 06:00:00,REC-144-00270,L,Busan,18.75,86549.0,1236.0,0,-1.446,Premium
2025-05-12 07:00:00,REC-144-00271,L,Daejeon,12.11,57284.0,637.0,2,-0.676,Premium
2025-05-12 08:00:00,REC-144-00272,L,Busan,17.33,36157.0,1018.0,3,-1.368,Basic
2025-05-12 09:00:00,REC-144-00273,M,Jeju,15.07,38311.0,375.0,1,,Plus
2025-05-12 10:00:00,REC-144-00274,L,Jeju,14.37,44283.0,413.0,2,-0.658,Premium
2025-05-12 11:00:00,REC-144-00275,H,Daejeon,15.88,25723.0,1147.0,5,-1.069,Plus
2025-05-12 12:00:00,REC-144-00276,H,Seoul,8.35,42147.0,1095.0,3,0.215,Plus
2025-05-12 13:00:00,REC-144-00277,M,Jeju,13.02,16896.0,756.0,2,-0.68,Premium
2025-05-12 14:00:00,REC-144-00278,M,Daejeon,13.79,23921.0,342.0,2,0.672,Plus
2025-05-12 15:00:00,REC-144-00279,L,Seoul,16.03,25284.0,261.0,2,-2.257,Basic
2025-05-12 16:00:00,REC-144-00280,L,Jeju,17.7,64263.0,1464.0,2,-0.663,Premium
2025-05-12 17:00:00,REC-144-00281,L,Seoul,15.41,37319.0,303.0,0,-1.226,Basic
2025-05-12 18:00:00,REC-144-00282,L,Busan,11.17,17920.0,55.0,0,,Basic
2025-05-12 19:00:00,REC-144-00283,H,Jeju,22.87,52340.0,529.0,5,-2.236,Plus
2025-05-12 20:00:00,REC-144-00284,H,Busan,13.31,30748.0,837.0,3,-0.296,Premium
2025-05-12 21:00:00,REC-144-00285,L,Jeju,15.37,39699.0,583.0,0,-1.513,Premium
2025-05-12 22:00:00,REC-144-00286,L,Seoul,16.7,33534.0,310.0,1,-1.507,Basic
2025-05-12 23:00:00,REC-144-00287,H,Busan,11.63,37242.0,599.0,1,-1.298,Plus
2025-05-13 00:00:00,REC-144-00288,L,Busan,17.27,40515.0,479.0,2,-0.6,Basic
2025-05-13 01:00:00,REC-144-00289,M,Jeju,17.62,74253.0,863.0,2,-0.575,Plus
2025-05-13 02:00:00,REC-144-00290,L,Busan,22.17,47893.0,610.0,0,-4.086,Premium
2025-05-13 03:00:00,REC-144-00291,L,Busan,13.62,51723.0,825.0,2,-1.101,Premium
2025-05-13 04:00:00,REC-144-00292,L,Daejeon,16.82,23293.0,1091.0,1,-1.833,Basic
2025-05-13 05:00:00,REC-144-00293,M,Seoul,13.2,30551.0,453.0,0,1.588,Plus
2025-05-13 06:00:00,REC-144-00294,L,Busan,8.55,38507.0,261.0,1,-0.767,Basic
2025-05-13 07:00:00,REC-144-00295,L,Seoul,17.28,92049.0,1134.0,3,-0.001,Premium
2025-05-13 08:00:00,REC-144-00296,H,Busan,14.68,53098.0,428.0,1,-1.766,Plus
2025-05-13 09:00:00,REC-144-00297,L,Daejeon,18.12,19398.0,189.0,2,-0.949,Basic
2025-05-13 10:00:00,REC-144-00298,L,Seoul,11.93,37328.0,335.0,2,-0.065,Basic
2025-05-13 11:00:00,REC-144-00299,M,Busan,16.33,28176.0,408.0,1,,Plus
2025-05-13 12:00:00,REC-144-00300,H,Seoul,9.2,45100.0,388.0,2,-1.431,Plus
2025-05-13 13:00:00,REC-144-00301,L,Daejeon,13.11,46613.0,217.0,0,-0.976,Premium
2025-05-13 14:00:00,REC-144-00302,L,Jeju,20.74,34816.0,1537.0,0,-1.489,Basic
2025-05-13 15:00:00,REC-144-00303,L,Jeju,14.83,37294.0,90.0,1,-1.043,Basic
2025-05-13 16:00:00,REC-144-00304,L,Busan,13.14,26646.0,653.0,4,-0.346,Premium
2025-05-13 17:00:00,REC-144-00305,M,Daejeon,13.39,108151.0,380.0,1,-1.395,Plus
2025-05-13 18:00:00,REC-144-00306,L,Seoul,18.61,29541.0,159.0,1,-1.202,Basic
2025-05-13 19:00:00,REC-144-00307,L,Daejeon,24.41,31011.0,715.0,1,1.121,Premium
2025-05-13 20:00:00,REC-144-00308,L,Jeju,15.75,27882.0,602.0,4,-1.264,Basic
2025-05-13 21:00:00,REC-144-00309,L,Jeju,15.59,24431.0,371.0,1,-2.393,Basic
2025-05-13 22:00:00,REC-144-00310,L,,13.32,59638.0,611.0,2,-0.547,Premium
2025-05-13 23:00:00,REC-144-00311,H,Jeju,10.89,60991.0,721.0,3,0.321,Premium
2025-05-14 00:00:00,REC-144-00312,L,Busan,12.28,36890.0,216.0,1,0.26,Basic
2025-05-14 01:00:00,REC-144-00313,L,Daejeon,15.88,42916.0,146.0,1,-0.734,Basic
2025-05-14 02:00:00,REC-144-00314,L,,18.18,24810.0,550.0,0,-0.902,Basic
2025-05-14 03:00:00,REC-144-00315,M,Jeju,13.4,43692.0,502.0,1,-1.131,Premium
2025-05-14 04:00:00,REC-144-00316,M,Jeju,15.13,55398.0,214.0,2,0.344,Plus
2025-05-14 05:00:00,REC-144-00317,H,Busan,13.97,18654.0,470.0,4,-0.41,Plus
2025-05-14 06:00:00,REC-144-00318,M,Daejeon,20.41,70588.0,207.0,2,-1.122,Plus
2025-05-14 07:00:00,REC-144-00319,M,Daejeon,13.61,45722.0,671.0,2,-0.129,Plus
2025-05-14 08:00:00,REC-144-00320,L,Busan,15.94,42506.0,473.0,1,-1.214,Premium
2025-05-14 09:00:00,REC-144-00321,M,Seoul,17.77,35544.0,470.0,0,-3.477,Plus
2025-05-14 10:00:00,REC-144-00322,M,Jeju,12.1,37021.0,218.0,4,,Plus
2025-05-14 11:00:00,REC-144-00323,L,Seoul,11.6,28876.0,329.0,0,-0.496,Basic
2025-05-14 12:00:00,REC-144-00324,L,Jeju,14.72,38781.0,280.0,2,-0.136,Premium
2025-05-14 13:00:00,REC-144-00325,H,Seoul,16.66,53340.0,765.0,5,-2.471,Plus
2025-05-14 14:00:00,REC-144-00326,H,Seoul,15.69,81542.0,473.0,2,-1.668,Plus
2025-05-14 15:00:00,REC-144-00327,L,Seoul,16.36,64733.0,208.0,2,0.709,Basic
2025-05-14 16:00:00,REC-144-00328,L,Seoul,18.98,58352.0,667.0,1,,Basic
2025-05-14 17:00:00,REC-144-00329,L,Daejeon,16.31,47791.0,403.0,1,-1.897,Basic
2025-05-14 18:00:00,REC-144-00330,L,Busan,14.1,34588.0,982.0,4,0.763,Basic
2025-05-14 19:00:00,REC-144-00331,M,Jeju,16.41,20765.0,434.0,2,0.95,Premium
2025-05-14 20:00:00,REC-144-00332,M,Jeju,10.92,38296.0,202.0,1,-1.783,Plus
2025-05-14 21:00:00,REC-144-00333,M,Busan,14.62,35940.0,496.0,3,-1.727,Plus
2025-05-14 22:00:00,REC-144-00334,L,Jeju,19.78,54138.0,1066.0,2,-1.416,Premium
2025-05-14 23:00:00,REC-144-00335,L,Busan,16.91,52598.0,209.0,2,-0.517,Premium
2025-05-15 00:00:00,REC-144-00336,L,Seoul,18.64,34986.0,58.0,1,-1.281,Basic
2025-05-15 01:00:00,REC-144-00337,L,Busan,18.41,54400.0,267.0,0,-0.242,Basic
2025-05-15 02:00:00,REC-144-00338,H,,16.55,33874.0,512.0,3,-1.023,Plus
2025-05-15 03:00:00,REC-144-00339,M,Seoul,13.44,31220.0,120.0,3,-0.516,Premium
2025-05-15 04:00:00,REC-144-00340,L,Seoul,11.37,57595.0,354.0,1,-2.659,Premium
2025-05-15 05:00:00,REC-144-00341,L,Daejeon,12.74,42040.0,197.0,3,-2.127,Basic
2025-05-15 06:00:00,REC-144-00342,L,Daejeon,14.08,58601.0,1269.0,1,-2.358,Basic
2025-05-15 07:00:00,REC-144-00343,M,Seoul,9.19,53703.0,568.0,1,0.978,Basic
2025-05-15 08:00:00,REC-144-00344,L,Seoul,17.45,35980.0,339.0,2,0.535,Basic
2025-05-15 09:00:00,REC-144-00345,L,Daejeon,11.84,37776.0,595.0,3,0.513,Premium
2025-05-15 10:00:00,REC-144-00346,L,Jeju,17.47,45468.0,596.0,1,-0.638,Basic
2025-05-15 11:00:00,REC-144-00347,L,Jeju,8.38,21437.0,182.0,2,-2.147,Basic
2025-05-15 12:00:00,REC-144-00348,H,Seoul,18.07,33090.0,361.0,1,-0.333,Plus
2025-05-15 13:00:00,REC-144-00349,M,Seoul,13.94,47582.0,150.0,3,,Plus
2025-05-15 14:00:00,REC-144-00350,L,Busan,15.89,50305.0,631.0,4,-3.974,Premium
2025-05-15 15:00:00,REC-144-00351,L,Jeju,9.35,58412.0,489.0,2,-1.184,Premium
2025-05-15 16:00:00,REC-144-00352,L,Seoul,15.09,35669.0,319.0,1,-1.097,Premium
2025-05-15 17:00:00,REC-144-00353,L,Seoul,17.86,24743.0,1998.0,2,0.651,Basic
2025-05-15 18:00:00,REC-144-00354,L,Seoul,19.61,14627.0,578.0,2,-1.015,Basic
2025-05-15 19:00:00,REC-144-00355,L,Busan,15.93,23477.0,675.0,2,-1.893,Premium
2025-05-15 20:00:00,REC-144-00356,M,Jeju,12.32,25567.0,565.0,3,-1.922,Plus
2025-05-15 21:00:00,REC-144-00357,H,Seoul,11.91,11005.0,1562.0,3,0.065,Plus
2025-05-15 22:00:00,REC-144-00358,H,Busan,11.71,41436.0,708.0,0,-0.794,Premium
2025-05-15 23:00:00,REC-144-00359,L,Seoul,15.66,45410.0,887.0,1,0.724,Basic
2025-05-16 00:00:00,REC-144-00360,L,Seoul,15.8,28209.0,1151.0,1,,Basic
2025-05-16 01:00:00,REC-144-00361,L,Seoul,16.2,49723.0,1237.0,0,-0.793,Basic
2025-05-16 02:00:00,REC-144-00362,M,Busan,17.64,64067.0,952.0,6,-0.836,Plus
2025-05-16 03:00:00,REC-144-00363,L,Seoul,18.31,58048.0,548.0,3,-0.599,Premium
2025-05-16 04:00:00,REC-144-00364,M,Seoul,16.34,50802.0,231.0,2,0.031,Plus
2025-05-16 05:00:00,REC-144-00365,L,,16.58,44919.0,734.0,0,-0.622,Basic
2025-05-16 06:00:00,REC-144-00366,H,Jeju,17.06,60359.0,454.0,3,-1.454,Plus
2025-05-16 07:00:00,REC-144-00367,L,Busan,17.13,24258.0,610.0,1,-4.196,Premium
2025-05-16 08:00:00,REC-144-00368,L,Busan,20.52,32030.0,1025.0,1,,Basic
2025-05-16 09:00:00,REC-144-00369,L,Busan,14.01,18835.0,366.0,2,0.474,Basic
2025-05-16 10:00:00,REC-144-00370,L,Daejeon,15.99,36669.0,668.0,2,-0.111,Basic
2025-05-16 11:00:00,REC-144-00371,L,Seoul,17.15,29217.0,1133.0,2,-0.728,Basic
2025-05-16 12:00:00,REC-144-00372,M,Seoul,13.97,17294.0,47.0,2,-1.313,Premium
2025-05-16 13:00:00,REC-144-00373,L,Busan,15.09,38624.0,295.0,2,,Basic
2025-05-16 14:00:00,REC-144-00374,L,Jeju,10.83,34526.0,371.0,0,-0.42,Basic
2025-05-16 15:00:00,REC-144-00375,L,Seoul,14.62,37742.0,725.0,4,-0.689,Basic
2025-05-16 16:00:00,REC-144-00376,M,Seoul,17.83,65932.0,363.0,1,-1.16,Plus
2025-05-16 17:00:00,REC-144-00377,L,Daejeon,12.74,29682.0,687.0,2,-3.981,Premium
2025-05-16 18:00:00,REC-144-00378,L,Busan,15.03,31478.0,569.0,5,-1.026,Basic
2025-05-16 19:00:00,REC-144-00379,L,,16.42,55818.0,122.0,1,-1.55,Basic
2025-05-16 20:00:00,REC-144-00380,L,Busan,14.2,62842.0,237.0,1,-3.26,Premium
2025-05-16 21:00:00,REC-144-00381,L,Busan,8.64,59532.0,512.0,0,-0.286,Premium
2025-05-16 22:00:00,REC-144-00382,L,Seoul,14.6,67417.0,610.0,3,-3.408,Premium
2025-05-16 23:00:00,REC-144-00383,L,Busan,15.51,15823.0,525.0,4,-1.065,Basic
2025-05-17 00:00:00,REC-144-00384,L,Daejeon,20.07,24079.0,170.0,0,0.029,Basic
2025-05-17 01:00:00,REC-144-00385,L,Busan,11.63,48818.0,222.0,1,-0.231,Basic
2025-05-17 02:00:00,REC-144-00386,L,Jeju,14.18,31916.0,607.0,0,-0.338,Premium
2025-05-17 03:00:00,REC-144-00387,M,Busan,11.83,54975.0,439.0,2,-0.241,Plus
2025-05-17 04:00:00,REC-144-00388,L,Busan,13.24,54876.0,531.0,1,-0.879,Basic
2025-05-17 05:00:00,REC-144-00389,L,Busan,10.96,47546.0,821.0,1,-0.275,Premium
2025-05-17 06:00:00,REC-144-00390,H,Seoul,8.81,47242.0,465.0,2,,Plus
2025-05-17 07:00:00,REC-144-00391,L,Seoul,16.41,77294.0,454.0,1,-0.95,Premium
2025-05-17 08:00:00,REC-144-00392,L,Seoul,20.7,53690.0,262.0,2,-1.786,Premium
2025-05-17 09:00:00,REC-144-00393,M,Daejeon,18.9,29103.0,392.0,0,-0.673,Plus
2025-05-17 10:00:00,REC-144-00394,L,Busan,9.09,41070.0,523.0,1,-0.225,Basic
2025-05-17 11:00:00,REC-144-00395,M,Daejeon,14.92,38619.0,981.0,3,-0.824,Premium
2025-05-17 12:00:00,REC-144-00396,L,Jeju,19.45,44713.0,750.0,0,-1.508,Premium
2025-05-17 13:00:00,REC-144-00397,L,Seoul,18.45,36771.0,268.0,3,0.424,Premium
2025-05-17 14:00:00,REC-144-00398,L,Daejeon,18.33,44618.0,129.0,0,0.968,Basic
2025-05-17 15:00:00,REC-144-00399,H,Jeju,14.48,44359.0,695.0,0,-0.569,Premium
2025-05-17 16:00:00,REC-144-00400,L,Seoul,13.27,46402.0,498.0,4,-1.437,Premium
2025-05-17 17:00:00,REC-144-00401,H,Daejeon,20.19,40482.0,589.0,3,-1.258,Plus
2025-05-17 18:00:00,REC-144-00402,M,Jeju,21.39,39470.0,430.0,2,-1.592,Plus
2025-05-17 19:00:00,REC-144-00403,L,Jeju,17.84,51319.0,172.0,1,-1.034,Basic
2025-05-17 20:00:00,REC-144-00404,L,Daejeon,12.65,41097.0,596.0,1,-0.532,Premium
2025-05-17 21:00:00,REC-144-00405,L,Busan,9.62,51946.0,482.0,4,-2.757,Premium
2025-05-17 22:00:00,REC-144-00406,M,Busan,10.17,22561.0,842.0,3,-0.123,Plus
2025-05-17 23:00:00,REC-144-00407,L,Daejeon,14.14,30439.0,598.0,2,-4.194,Basic
2025-05-18 00:00:00,REC-144-00408,M,Seoul,12.73,34101.0,419.0,2,-0.937,Plus
2025-05-18 01:00:00,REC-144-00409,M,Daejeon,16.23,22339.0,544.0,1,,Plus
2025-05-18 02:00:00,REC-144-00410,L,Busan,20.36,33797.0,703.0,3,,Premium
2025-05-18 03:00:00,REC-144-00411,L,Jeju,15.14,23997.0,452.0,1,0.101,Premium
2025-05-18 04:00:00,REC-144-00412,M,Busan,13.92,44125.0,135.0,2,-0.658,Plus
2025-05-18 05:00:00,REC-144-00413,L,Busan,16.0,26996.0,561.0,3,-0.879,Basic
2025-05-18 06:00:00,REC-144-00414,L,Seoul,11.76,34078.0,319.0,2,-0.659,Premium
2025-05-18 07:00:00,REC-144-00415,M,Seoul,13.51,18772.0,44.0,0,-1.725,Plus
2025-05-18 08:00:00,REC-144-00416,L,Daejeon,9.65,29066.0,236.0,3,-0.353,Premium
2025-05-18 09:00:00,REC-144-00417,L,Seoul,13.14,19547.0,318.0,2,-0.622,Basic
2025-05-18 10:00:00,REC-144-00418,L,Seoul,16.82,66311.0,110.0,0,0.206,Basic
2025-05-18 11:00:00,REC-144-00419,L,Seoul,13.77,36606.0,576.0,1,-1.823,Premium
2025-05-18 12:00:00,REC-144-00420,L,Seoul,17.0,55743.0,142.0,1,-0.723,Premium
2025-05-18 13:00:00,REC-144-00421,M,Seoul,13.82,35348.0,278.0,1,-1.995,Plus
2025-05-18 14:00:00,REC-144-00422,L,Daejeon,15.09,33402.0,458.0,0,-1.737,Premium
2025-05-18 15:00:00,REC-144-00423,M,Jeju,17.47,48542.0,461.0,2,0.76,Plus
2025-05-18 16:00:00,REC-144-00424,M,Jeju,18.39,39325.0,662.0,0,0.052,Plus
2025-05-18 17:00:00,REC-144-00425,L,Seoul,19.22,41540.0,717.0,2,0.118,Basic
2025-05-18 18:00:00,REC-144-00426,L,Jeju,16.61,62841.0,181.0,1,-0.616,Premium
2025-05-18 19:00:00,REC-144-00427,L,Jeju,15.75,48121.0,346.0,1,-1.664,Basic
2025-05-18 20:00:00,REC-144-00428,H,Busan,13.52,31826.0,189.0,1,-1.883,Plus
2025-05-18 21:00:00,REC-144-00429,L,Jeju,20.77,27740.0,292.0,1,0.133,Basic
2025-05-18 22:00:00,REC-144-00430,L,Seoul,12.53,55976.0,551.0,2,-0.998,Premium
2025-05-18 23:00:00,REC-144-00431,M,Busan,13.84,38859.0,870.0,2,-1.27,Plus
2025-05-19 00:00:00,REC-144-00432,L,Daejeon,13.51,24851.0,353.0,1,-1.695,Basic
2025-05-19 01:00:00,REC-144-00433,L,Seoul,12.31,106638.0,267.0,0,-1.131,Premium
2025-05-19 02:00:00,REC-144-00434,L,Jeju,8.36,46590.0,645.0,0,-1.285,Basic
2025-05-19 03:00:00,REC-144-00435,L,Seoul,15.42,22963.0,325.0,2,-1.714,Premium
2025-05-19 04:00:00,REC-144-00436,L,Seoul,12.84,36314.0,382.0,2,0.174,Basic
2025-05-19 05:00:00,REC-144-00437,L,Seoul,18.59,71822.0,486.0,1,-0.027,Premium
2025-05-19 06:00:00,REC-144-00438,L,Busan,11.78,28509.0,761.0,0,-1.879,Premium
2025-05-19 07:00:00,REC-144-00439,L,Busan,12.86,68292.0,371.0,2,-1.16,Basic
2025-05-19 08:00:00,REC-144-00440,L,Daejeon,13.87,43757.0,814.0,1,-2.133,Premium
2025-05-19 09:00:00,REC-144-00441,L,Seoul,18.73,50364.0,1255.0,2,0.224,Basic
2025-05-19 10:00:00,REC-144-00442,L,Jeju,13.54,74781.0,424.0,4,-1.703,Premium
2025-05-19 11:00:00,REC-144-00443,M,Seoul,15.66,46763.0,547.0,1,-0.233,Plus
2025-05-19 12:00:00,REC-144-00444,L,Daejeon,7.95,54509.0,216.0,1,,Premium
2025-05-19 13:00:00,REC-144-00445,L,Seoul,9.05,36857.0,527.0,0,-1.323,Basic
2025-05-19 14:00:00,REC-144-00446,L,Seoul,18.85,34332.0,510.0,0,0.211,Basic
2025-05-19 15:00:00,REC-144-00447,L,Seoul,17.35,49933.0,283.0,0,-0.168,Basic
2025-05-19 16:00:00,REC-144-00448,M,Seoul,18.19,41485.0,590.0,1,-1.886,Plus
2025-05-19 17:00:00,REC-144-00449,L,Jeju,19.67,63484.0,284.0,1,,Basic
2025-05-19 18:00:00,REC-144-00450,M,Daejeon,14.19,37504.0,790.0,0,-2.828,Plus
2025-05-19 19:00:00,REC-144-00451,L,Daejeon,13.53,51257.0,861.0,0,-0.04,Premium
2025-05-19 20:00:00,REC-144-00452,L,Seoul,19.54,72563.0,1542.0,1,-2.838,Premium
2025-05-19 21:00:00,REC-144-00453,L,Seoul,14.12,54863.0,422.0,3,-0.041,Premium
2025-05-19 22:00:00,REC-144-00454,M,Daejeon,18.64,33738.0,359.0,2,-2.634,Premium
2025-05-19 23:00:00,REC-144-00455,M,Seoul,16.86,36324.0,313.0,1,-1.02,Plus
2025-05-20 00:00:00,REC-144-00456,H,Seoul,17.5,34118.0,1453.0,0,-1.003,Premium
2025-05-20 01:00:00,REC-144-00457,L,Seoul,5.82,61968.0,501.0,1,-2.076,Premium
2025-05-20 02:00:00,REC-144-00458,L,Daejeon,19.08,87132.0,516.0,2,-1.019,Premium
2025-05-20 03:00:00,REC-144-00459,L,Busan,19.53,77951.0,476.0,1,-1.331,Premium
2025-05-20 04:00:00,REC-144-00460,L,Busan,16.66,63498.0,335.0,0,-2.566,Premium
2025-05-20 05:00:00,REC-144-00461,M,Busan,15.96,28735.0,412.0,0,-0.852,Premium
2025-05-20 06:00:00,REC-144-00462,L,Seoul,15.68,35244.0,481.0,1,-0.624,Premium
2025-05-20 07:00:00,REC-144-00463,L,Seoul,13.65,46627.0,536.0,1,-1.849,Basic
2025-05-20 08:00:00,REC-144-00464,L,Busan,11.97,37197.0,326.0,0,-1.044,Premium
2025-05-20 09:00:00,REC-144-00465,L,Jeju,22.71,42653.0,179.0,1,-0.687,Basic
2025-05-20 10:00:00,REC-144-00466,L,Seoul,15.45,32280.0,432.0,4,-0.058,Basic
2025-05-20 11:00:00,REC-144-00467,L,Busan,13.33,50932.0,632.0,3,-2.587,Premium
2025-05-20 12:00:00,REC-144-00468,L,Seoul,18.98,43556.0,134.0,1,-0.919,Basic
2025-05-20 13:00:00,REC-144-00469,L,Busan,12.49,50162.0,374.0,3,-1.256,Basic
2025-05-20 14:00:00,REC-144-00470,M,Seoul,16.36,36628.0,321.0,3,-1.694,Plus
2025-05-20 15:00:00,REC-144-00471,L,Busan,14.72,31397.0,459.0,2,-1.773,Basic
2025-05-20 16:00:00,REC-144-00472,L,Seoul,8.08,35750.0,467.0,1,-0.912,Premium
2025-05-20 17:00:00,REC-144-00473,L,Busan,15.33,43913.0,426.0,2,0.34,Premium
2025-05-20 18:00:00,REC-144-00474,L,Busan,17.88,35953.0,342.0,5,-1.23,Basic
2025-05-20 19:00:00,REC-144-00475,L,Jeju,10.4,55494.0,568.0,2,-1.242,Premium
2025-05-20 20:00:00,REC-144-00476,L,Daejeon,9.29,18205.0,602.0,1,-0.932,Basic
2025-05-20 21:00:00,REC-144-00477,L,Seoul,13.43,32741.0,555.0,3,0.476,Premium
2025-05-20 22:00:00,REC-144-00478,L,Busan,15.96,30035.0,602.0,2,-0.757,Basic
2025-05-20 23:00:00,REC-144-00479,L,Seoul,19.46,42477.0,386.0,2,-2.159,Basic
2025-05-21 00:00:00,REC-144-00480,L,Daejeon,10.33,29802.0,673.0,1,0.311,Premium
2025-05-21 01:00:00,REC-144-00481,L,Daejeon,22.15,14123.0,328.0,2,1.976,Basic
2025-05-21 02:00:00,REC-144-00482,L,Busan,14.42,60740.0,552.0,1,-1.69,Premium
2025-05-21 03:00:00,REC-144-00483,M,Busan,13.86,42515.0,348.0,3,0.076,Premium
2025-05-21 04:00:00,REC-144-00484,L,Busan,14.56,36269.0,1433.0,1,0.565,Basic
2025-05-21 05:00:00,REC-144-00485,L,Seoul,17.64,36701.0,271.0,2,-0.723,Basic
2025-05-21 06:00:00,REC-144-00486,L,Seoul,14.81,23158.0,274.0,0,-1.943,Basic
2025-05-21 07:00:00,REC-144-00487,M,Seoul,19.39,100955.0,742.0,3,-3.457,Plus
2025-05-21 08:00:00,REC-144-00488,L,Daejeon,8.54,23028.0,544.0,0,0.219,Basic
2025-05-21 09:00:00,REC-144-00489,H,Jeju,12.78,28684.0,115.0,1,-2.893,Plus
2025-05-21 10:00:00,REC-144-00490,L,Busan,17.7,29578.0,536.0,1,0.363,Basic
2025-05-21 11:00:00,REC-144-00491,L,Seoul,13.85,26998.0,1145.0,3,-1.364,Basic
2025-05-21 12:00:00,REC-144-00492,H,Busan,18.04,27807.0,552.0,0,0.189,Plus
2025-05-21 13:00:00,REC-144-00493,L,Jeju,16.86,51253.0,421.0,0,-0.477,Basic
2025-05-21 14:00:00,REC-144-00494,L,Jeju,13.92,35543.0,114.0,3,-1.688,Basic
2025-05-21 15:00:00,REC-144-00495,H,Daejeon,18.33,29012.0,508.0,1,1.496,Premium
2025-05-21 16:00:00,REC-144-00496,L,Jeju,9.6,37522.0,722.0,0,-0.381,Basic
2025-05-21 17:00:00,REC-144-00497,L,Jeju,16.3,72943.0,1046.0,1,-1.501,Premium
2025-05-21 18:00:00,REC-144-00498,L,Jeju,15.29,56478.0,283.0,3,-0.388,Premium
2025-05-21 19:00:00,REC-144-00499,L,Seoul,17.66,17684.0,68.0,1,-1.344,Basic
2025-05-21 20:00:00,REC-144-00500,L,Busan,16.0,13602.0,1358.0,2,0.003,Basic
2025-05-21 21:00:00,REC-144-00501,M,Busan,16.12,60788.0,446.0,1,0.419,Plus
2025-05-21 22:00:00,REC-144-00502,M,Seoul,14.68,38059.0,708.0,2,,Plus
2025-05-21 23:00:00,REC-144-00503,L,Jeju,14.13,43412.0,473.0,2,-1.396,Basic
2025-05-22 00:00:00,REC-144-00504,L,Seoul,12.91,52995.0,509.0,2,,Premium
2025-05-22 01:00:00,REC-144-00505,L,Daejeon,15.8,17755.0,422.0,1,0.416,Basic
2025-05-22 02:00:00,REC-144-00506,L,Seoul,18.18,50699.0,539.0,1,-1.67,Premium
2025-05-22 03:00:00,REC-144-00507,L,Daejeon,12.84,40147.0,40.0,4,-1.056,Premium
2025-05-22 04:00:00,REC-144-00508,L,Busan,15.61,60922.0,832.0,0,-1.95,Premium
2025-05-22 05:00:00,REC-144-00509,L,,14.38,18339.0,241.0,0,-2.481,Premium
2025-05-22 06:00:00,REC-144-00510,L,Seoul,14.39,18937.0,651.0,0,-2.063,Basic
2025-05-22 07:00:00,REC-144-00511,L,Jeju,13.7,22932.0,351.0,3,0.37,Basic
2025-05-22 08:00:00,REC-144-00512,M,Jeju,12.94,42488.0,723.0,2,-1.839,Plus
2025-05-22 09:00:00,REC-144-00513,L,Jeju,12.7,86295.0,367.0,2,-1.556,Premium
2025-05-22 10:00:00,REC-144-00514,L,Seoul,19.44,22401.0,376.0,1,,Basic
2025-05-22 11:00:00,REC-144-00515,L,Jeju,15.05,36893.0,546.0,2,-1.343,Basic
2025-05-22 12:00:00,REC-144-00516,L,Daejeon,17.77,35571.0,583.0,3,-0.934,Basic
2025-05-22 13:00:00,REC-144-00517,L,Jeju,17.03,34161.0,621.0,1,0.833,Basic
2025-05-22 14:00:00,REC-144-00518,L,Jeju,20.21,29643.0,989.0,1,0.646,Basic
2025-05-22 15:00:00,REC-144-00519,H,Seoul,11.21,70670.0,340.0,1,-0.188,Plus
2025-05-22 16:00:00,REC-144-00520,L,Seoul,16.57,24159.0,664.0,1,,Premium
2025-05-22 17:00:00,REC-144-00521,H,,9.78,30735.0,552.0,0,0.255,Plus
2025-05-22 18:00:00,REC-144-00522,L,Busan,16.59,88433.0,675.0,1,,Premium
2025-05-22 19:00:00,REC-144-00523,L,Jeju,15.92,50444.0,1096.0,2,-1.47,Basic
2025-05-22 20:00:00,REC-144-00524,L,Seoul,21.18,108368.0,196.0,0,-1.593,Premium
2025-05-22 21:00:00,REC-144-00525,L,Jeju,13.4,51883.0,318.0,2,-1.074,Premium
2025-05-22 22:00:00,REC-144-00526,L,Jeju,15.22,45343.0,206.0,0,,Premium
2025-05-22 23:00:00,REC-144-00527,L,Daejeon,17.68,33265.0,624.0,0,-1.663,Premium
2025-05-23 00:00:00,REC-144-00528,L,Busan,15.29,28078.0,554.0,0,-1.051,Basic
2025-05-23 01:00:00,REC-144-00529,L,Seoul,18.69,49678.0,580.0,0,-0.806,Basic
2025-05-23 02:00:00,REC-144-00530,L,Seoul,19.37,59930.0,307.0,1,-3.755,Premium
2025-05-23 03:00:00,REC-144-00531,L,Seoul,15.38,17421.0,154.0,0,-2.795,Basic
2025-05-23 04:00:00,REC-144-00532,L,Daejeon,20.3,43203.0,662.0,4,-0.003,Basic
2025-05-23 05:00:00,REC-144-00533,H,Busan,13.27,22469.0,849.0,0,-1.105,Plus
2025-05-23 06:00:00,REC-144-00534,L,Seoul,12.95,27179.0,683.0,2,-0.673,Premium
2025-05-23 07:00:00,REC-144-00535,L,Seoul,13.1,28658.0,698.0,1,-1.034,Basic
2025-05-23 08:00:00,REC-144-00536,L,Jeju,15.62,57437.0,159.0,2,-1.793,Premium
2025-05-23 09:00:00,REC-144-00537,L,Seoul,14.08,121960.0,915.0,1,-2.36,Premium
2025-05-23 10:00:00,REC-144-00538,L,Jeju,13.15,41095.0,179.0,2,0.864,Basic
2025-05-23 11:00:00,REC-144-00539,L,Busan,18.87,17346.0,1267.0,1,-3.649,Basic
2025-05-23 12:00:00,REC-144-00540,M,,12.86,37666.0,241.0,0,,Plus
