timestamp,record_id,product_type,region,usage_frequency,transaction_amount,account_age_days,support_tickets,signal_score,service_tier
2025-01-12 06:00:00,REC-142-00270,M,Busan,14.17,25814.0,560.0,4,-0.508,Premium
2025-01-12 07:00:00,REC-142-00271,M,Seoul,9.73,22465.0,606.0,1,1.143,Basic
2025-01-12 08:00:00,REC-142-00272,L,Seoul,7.46,17416.0,141.0,2,0.547,Basic
2025-01-12 09:00:00,REC-142-00273,M,Seoul,11.98,37457.0,607.0,1,0.094,Plus
2025-01-12 10:00:00,REC-142-00274,L,Seoul,13.77,41814.0,447.0,0,1.561,Plus
2025-01-12 11:00:00,REC-142-00275,H,Busan,15.61,21865.0,519.0,3,0.318,Plus
2025-01-12 12:00:00,REC-142-00276,H,Seoul,13.09,46436.0,541.0,0,-0.121,Plus
2025-01-12 13:00:00,REC-142-00277,H,Seoul,9.13,17782.0,574.0,0,2.382,Basic
2025-01-12 14:00:00,REC-142-00278,M,Busan,14.03,19247.0,457.0,2,0.13,Plus
2025-01-12 15:00:00,REC-142-00279,M,Seoul,12.43,97938.0,1014.0,4,-1.145,Plus
2025-01-12 16:00:00,REC-142-00280,M,Seoul,17.32,9735.0,540.0,2,0.674,Premium
2025-01-12 17:00:00,REC-142-00281,H,Daejeon,4.88,52962.0,285.0,2,0.997,Premium
2025-01-12 18:00:00,REC-142-00282,L,Seoul,11.0,31269.0,481.0,0,0.864,Basic
2025-01-12 19:00:00,REC-142-00283,H,Seoul,10.5,22373.0,1065.0,1,0.07,Premium
2025-01-12 20:00:00,REC-142-00284,L,Busan,19.31,50334.0,1051.0,3,1.851,Premium
2025-01-12 21:00:00,REC-142-00285,L,Busan,6.65,27432.0,470.0,6,-0.066,Plus
2025-01-12 22:00:00,REC-142-00286,L,Busan,14.96,38968.0,1882.0,3,0.601,Plus
2025-01-12 23:00:00,REC-142-00287,H,Daejeon,13.3,28120.0,77.0,1,0.499,Plus
2025-01-13 00:00:00,REC-142-00288,L,Busan,11.63,18848.0,1018.0,2,2.402,Basic
2025-01-13 01:00:00,REC-142-00289,H,Seoul,10.31,24405.0,607.0,2,0.269,Premium
2025-01-13 02:00:00,REC-142-00290,M,Seoul,13.0,25509.0,436.0,3,-0.532,Plus
2025-01-13 03:00:00,REC-142-00291,H,Daejeon,12.1,32543.0,186.0,0,-0.345,Basic
2025-01-13 04:00:00,REC-142-00292,H,Daejeon,6.85,20590.0,1700.0,0,2.278,Basic
2025-01-13 05:00:00,REC-142-00293,L,Seoul,10.08,27539.0,655.0,1,-0.011,Plus
2025-01-13 06:00:00,REC-142-00294,M,Busan,5.97,50309.0,936.0,2,-1.009,Plus
2025-01-13 07:00:00,REC-142-00295,L,Seoul,16.6,76103.0,355.0,0,-0.742,Plus
2025-01-13 08:00:00,REC-142-00296,L,Seoul,12.74,18133.0,221.0,1,-0.219,Premium
2025-01-13 09:00:00,REC-142-00297,L,Seoul,9.98,18480.0,983.0,7,0.994,Basic
2025-01-13 10:00:00,REC-142-00298,L,Seoul,17.19,23875.0,536.0,2,0.495,Plus
2025-01-13 11:00:00,REC-142-00299,L,Seoul,12.32,18927.0,342.0,2,0.791,Premium
2025-01-13 12:00:00,REC-142-00300,L,Daejeon,16.53,26052.0,455.0,1,0.812,Premium
2025-01-13 13:00:00,REC-142-00301,H,Busan,14.4,16556.0,935.0,0,1.208,Basic
2025-01-13 14:00:00,REC-142-00302,M,Seoul,12.73,37831.0,415.0,2,-1.319,Plus
2025-01-13 15:00:00,REC-142-00303,L,Daejeon,11.02,27488.0,555.0,2,-0.295,Plus
2025-01-13 16:00:00,REC-142-00304,M,Seoul,15.48,36294.0,1301.0,0,1.507,Plus
2025-01-13 17:00:00,REC-142-00305,L,Daejeon,11.55,35682.0,1032.0,2,0.957,Plus
2025-01-13 18:00:00,REC-142-00306,L,Seoul,7.63,40405.0,792.0,1,0.796,Premium
2025-01-13 19:00:00,REC-142-00307,L,Seoul,10.3,27119.0,327.0,1,-0.469,Basic
2025-01-13 20:00:00,REC-142-00308,L,Busan,10.62,22693.0,209.0,2,1.386,Premium
2025-01-13 21:00:00,REC-142-00309,L,Daejeon,11.97,34192.0,485.0,2,-0.05,Plus
2025-01-13 22:00:00,REC-142-00310,L,Seoul,14.72,40018.0,83.0,2,0.018,Premium
2025-01-13 23:00:00,REC-142-00311,M,Seoul,11.11,20080.0,1085.0,3,0.249,Plus
2025-01-14 00:00:00,REC-142-00312,M,Seoul,11.98,25413.0,251.0,2,-0.195,Premium
2025-01-14 01:00:00,REC-142-00313,M,Daejeon,9.14,38184.0,480.0,1,-1.08,Premium
2025-01-14 02:00:00,REC-142-00314,L,Seoul,2.25,27673.0,655.0,2,1.547,Basic
2025-01-14 03:00:00,REC-142-00315,M,Busan,20.33,19827.0,309.0,0,-0.081,Premium
2025-01-14 04:00:00,REC-142-00316,L,Seoul,13.35,9753.0,515.0,0,-1.298,Premium
2025-01-14 05:00:00,REC-142-00317,L,Seoul,13.01,35005.0,625.0,3,1.834,Premium
2025-01-14 06:00:00,REC-142-00318,M,Busan,17.54,45981.0,540.0,2,-1.464,Premium
2025-01-14 07:00:00,REC-142-00319,L,Daejeon,9.47,34933.0,510.0,0,0.981,Premium
2025-01-14 08:00:00,REC-142-00320,M,Busan,15.96,30970.0,1333.0,1,0.961,Premium
2025-01-14 09:00:00,REC-142-00321,L,Busan,8.03,33562.0,654.0,1,0.513,Plus
2025-01-14 10:00:00,REC-142-00322,M,Busan,13.71,25184.0,1414.0,1,0.68,Premium
2025-01-14 11:00:00,REC-142-00323,M,Busan,16.86,18727.0,367.0,0,-0.89,Premium
2025-01-14 12:00:00,REC-142-00324,M,Seoul,12.19,13912.0,1150.0,1,-0.541,Premium
2025-01-14 13:00:00,REC-142-00325,M,Seoul,9.21,35870.0,725.0,7,1.956,Basic
2025-01-14 14:00:00,REC-142-00326,L,Daejeon,11.93,23601.0,418.0,4,-1.262,Premium
2025-01-14 15:00:00,REC-142-00327,H,Seoul,12.94,55118.0,228.0,2,1.017,Plus
2025-01-14 16:00:00,REC-142-00328,M,Seoul,15.49,34737.0,457.0,0,0.942,Premium
2025-01-14 17:00:00,REC-142-00329,L,Seoul,16.0,49619.0,372.0,1,0.541,Premium
2025-01-14 18:00:00,REC-142-00330,M,Seoul,10.18,26223.0,1221.0,3,1.891,Basic
2025-01-14 19:00:00,REC-142-00331,M,Seoul,7.32,23056.0,1275.0,0,0.591,Plus
2025-01-14 20:00:00,REC-142-00332,M,Busan,15.35,16782.0,525.0,1,-0.7,Premium
2025-01-14 21:00:00,REC-142-00333,H,Daejeon,8.72,27042.0,616.0,1,-0.405,Plus
2025-01-14 22:00:00,REC-142-00334,M,Seoul,10.22,23413.0,71.0,1,-0.104,Premium
2025-01-14 23:00:00,REC-142-00335,M,Seoul,14.63,39860.0,789.0,1,1.419,Premium
2025-01-15 00:00:00,REC-142-00336,L,Daejeon,12.47,61517.0,396.0,1,0.104,Plus
2025-01-15 01:00:00,REC-142-00337,H,Daejeon,9.8,23822.0,339.0,1,-2.314,Premium
2025-01-15 02:00:00,REC-142-00338,M,Seoul,9.12,40870.0,227.0,1,-0.897,Plus
2025-01-15 03:00:00,REC-142-00339,M,Seoul,7.69,18856.0,244.0,1,0.866,Basic
2025-01-15 04:00:00,REC-142-00340,L,Daejeon,14.0,22887.0,569.0,1,-0.026,Plus
2025-01-15 05:00:00,REC-142-00341,L,Busan,5.84,42870.0,100.0,0,0.087,Plus
2025-01-15 06:00:00,REC-142-00342,L,Daejeon,8.72,44162.0,506.0,1,1.037,Basic
2025-01-15 07:00:00,REC-142-00343,L,Seoul,9.06,51339.0,543.0,2,0.531,Premium
2025-01-15 08:00:00,REC-142-00344,M,Seoul,15.61,31704.0,394.0,0,1.058,Plus
2025-01-15 09:00:00,REC-142-00345,L,Seoul,9.27,16538.0,714.0,0,-1.763,Plus
2025-01-15 10:00:00,REC-142-00346,L,Seoul,15.21,21359.0,228.0,0,2.469,Basic
2025-01-15 11:00:00,REC-142-00347,L,Seoul,6.27,16701.0,422.0,2,1.573,Basic
2025-01-15 12:00:00,REC-142-00348,H,Busan,12.88,18127.0,239.0,2,-0.569,Plus
2025-01-15 13:00:00,REC-142-00349,L,Seoul,8.55,21523.0,796.0,1,2.212,Basic
2025-01-15 14:00:00,REC-142-00350,M,Busan,10.73,29804.0,418.0,0,-1.668,Plus
2025-01-15 15:00:00,REC-142-00351,L,Seoul,14.02,47998.0,291.0,1,0.745,Basic
2025-01-15 16:00:00,REC-142-00352,H,Seoul,10.89,8812.0,279.0,1,-0.408,Plus
2025-01-15 17:00:00,REC-142-00353,H,Seoul,4.58,18844.0,872.0,3,-0.727,Basic
2025-01-15 18:00:00,REC-142-00354,H,Seoul,10.82,47431.0,135.0,2,1.803,Plus
2025-01-15 19:00:00,REC-142-00355,L,Busan,9.21,38722.0,307.0,3,0.103,Plus
2025-01-15 20:00:00,REC-142-00356,L,Daejeon,10.72,56258.0,925.0,2,0.196,Plus
2025-01-15 21:00:00,REC-142-00357,M,Daejeon,14.2,28444.0,336.0,0,0.17,Premium
2025-01-15 22:00:00,REC-142-00358,L,Seoul,14.51,16472.0,223.0,0,0.288,Premium
2025-01-15 23:00:00,REC-142-00359,M,Seoul,18.22,33427.0,532.0,2,0.338,Premium
2025-01-16 00:00:00,REC-142-00360,H,Seoul,5.37,53287.0,388.0,1,-0.217,Plus
2025-01-16 01:00:00,REC-142-00361,L,Busan,9.79,37258.0,67.0,1,0.977,Plus
2025-01-16 02:00:00,REC-142-00362,L,Seoul,15.07,21802.0,408.0,1,0.044,Premium
2025-01-16 03:00:00,REC-142-00363,M,Daejeon,9.9,19094.0,582.0,4,-1.09,Premium
2025-01-16 04:00:00,REC-142-00364,L,Seoul,13.94,32852.0,1039.0,0,0.133,Plus
2025-01-16 05:00:00,REC-142-00365,M,Seoul,7.81,24217.0,322.0,2,0.23,Plus
2025-01-16 06:00:00,REC-142-00366,M,Seoul,12.88,17394.0,597.0,2,-0.291,Premium
2025-01-16 07:00:00,REC-142-00367,M,Seoul,10.59,31171.0,462.0,2,0.076,Plus
2025-01-16 08:00:00,REC-142-00368,L,Seoul,15.17,25144.0,200.0,0,2.753,Premium
2025-01-16 09:00:00,REC-142-00369,L,Seoul,6.05,34926.0,828.0,1,-0.779,Premium
2025-01-16 10:00:00,REC-142-00370,M,Seoul,11.06,61053.0,982.0,2,2.361,Basic
2025-01-16 11:00:00,REC-142-00371,M,Seoul,10.71,24959.0,559.0,2,-0.879,Premium
2025-01-16 12:00:00,REC-142-00372,M,Busan,9.99,26353.0,132.0,1,-0.814,Premium
2025-01-16 13:00:00,REC-142-00373,M,Busan,10.38,42586.0,575.0,0,-0.568,Premium
2025-01-16 14:00:00,REC-142-00374,H,Busan,15.79,39818.0,918.0,0,0.63,Premium
2025-01-16 15:00:00,REC-142-00375,L,Seoul,10.86,35734.0,1066.0,2,0.674,Plus
2025-01-16 16:00:00,REC-142-00376,L,Daejeon,5.12,31811.0,302.0,0,-0.327,Plus
2025-01-16 17:00:00,REC-142-00377,M,Seoul,12.5,26221.0,436.0,2,0.352,Premium
2025-01-16 18:00:00,REC-142-00378,M,Daejeon,7.82,35074.0,385.0,5,-0.89,Plus
2025-01-16 19:00:00,REC-142-00379,M,Seoul,13.17,21221.0,375.0,1,0.901,Basic
2025-01-16 20:00:00,REC-142-00380,H,Busan,10.32,29749.0,252.0,2,0.312,Premium
2025-01-16 21:00:00,REC-142-00381,L,Daejeon,6.75,42352.0,985.0,3,2.296,Plus
2025-01-16 22:00:00,REC-142-00382,M,Seoul,15.31,40337.0,714.0,5,1.299,Plus
2025-01-16 23:00:00,REC-142-00383,H,Busan,10.48,44609.0,859.0,3,-0.379,Premium
2025-01-17 00:00:00,REC-142-00384,M,Daejeon,5.07,43882.0,940.0,1,0.078,Premium
2025-01-17 01:00:00,REC-142-00385,L,Seoul,10.96,41741.0,249.0,1,0.504,Plus
2025-01-17 02:00:00,REC-142-00386,M,Daejeon,11.14,15525.0,105.0,3,-1.277,Premium
2025-01-17 03:00:00,REC-142-00387,L,Seoul,16.68,26961.0,158.0,1,0.148,Plus
2025-01-17 04:00:00,REC-142-00388,L,Busan,10.16,15549.0,1822.0,5,-1.021,Plus
2025-01-17 05:00:00,REC-142-00389,L,Daejeon,11.7,46947.0,577.0,0,0.907,Plus
2025-01-17 06:00:00,REC-142-00390,L,Seoul,10.89,14304.0,879.0,4,0.9,Premium
2025-01-17 07:00:00,REC-142-00391,L,Seoul,12.51,14547.0,656.0,2,0.034,Premium
2025-01-17 08:00:00,REC-142-00392,L,Daejeon,13.74,40376.0,228.0,1,-0.234,Plus
2025-01-17 09:00:00,REC-142-00393,H,Daejeon,15.81,41279.0,391.0,1,-0.447,Plus
2025-01-17 10:00:00,REC-142-00394,H,Seoul,15.02,17807.0,872.0,2,0.935,Premium
2025-01-17 11:00:00,REC-142-00395,H,Busan,9.27,26345.0,485.0,0,1.791,Basic
2025-01-17 12:00:00,REC-142-00396,H,Daejeon,8.87,55787.0,336.0,0,-0.025,Plus
2025-01-17 13:00:00,REC-142-00397,H,Seoul,9.03,18602.0,582.0,5,-0.29,Premium
2025-01-17 14:00:00,REC-142-00398,L,Seoul,10.37,16449.0,332.0,0,0.474,Premium
2025-01-17 15:00:00,REC-142-00399,L,Daejeon,14.93,27227.0,342.0,3,1.344,Plus
2025-01-17 16:00:00,REC-142-00400,M,Seoul,14.01,31510.0,1637.0,0,-0.565,Plus
2025-01-17 17:00:00,REC-142-00401,M,Busan,12.73,18495.0,187.0,0,-0.309,Plus
2025-01-17 18:00:00,REC-142-00402,M,Seoul,12.0,26130.0,444.0,2,0.372,Plus
2025-01-17 19:00:00,REC-142-00403,M,Busan,8.64,30240.0,583.0,0,2.203,Plus
2025-01-17 20:00:00,REC-142-00404,L,Seoul,11.08,23050.0,307.0,2,-1.061,Plus
2025-01-17 21:00:00,REC-142-00405,L,Seoul,11.79,28908.0,211.0,1,1.165,Premium
2025-01-17 22:00:00,REC-142-00406,H,Busan,15.0,29504.0,431.0,0,1.193,Premium
2025-01-17 23:00:00,REC-142-00407,H,Seoul,9.54,22200.0,1019.0,1,-1.803,Plus
2025-01-18 00:00:00,REC-142-00408,M,Busan,9.91,36208.0,254.0,0,1.927,Basic
2025-01-18 01:00:00,REC-142-00409,H,Busan,16.19,37298.0,441.0,4,-0.016,Premium
2025-01-18 02:00:00,REC-142-00410,M,Seoul,8.27,8637.0,548.0,3,0.302,Plus
2025-01-18 03:00:00,REC-142-00411,L,Seoul,6.72,21876.0,483.0,0,0.684,Plus
2025-01-18 04:00:00,REC-142-00412,L,Busan,10.81,30822.0,263.0,2,-0.933,Plus
2025-01-18 05:00:00,REC-142-00413,L,Busan,13.08,46222.0,337.0,0,-0.785,Premium
2025-01-18 06:00:00,REC-142-00414,M,Daejeon,11.01,44409.0,238.0,3,-0.784,Plus
2025-01-18 07:00:00,REC-142-00415,L,Seoul,16.19,50771.0,667.0,2,1.745,Plus
2025-01-18 08:00:00,REC-142-00416,H,Seoul,10.02,15711.0,171.0,1,1.271,Basic
2025-01-18 09:00:00,REC-142-00417,L,Busan,17.35,23821.0,352.0,3,1.177,Plus
2025-01-18 10:00:00,REC-142-00418,L,Busan,16.56,20071.0,488.0,2,-0.064,Plus
2025-01-18 11:00:00,REC-142-00419,H,Seoul,8.68,46708.0,252.0,0,-0.856,Plus
2025-01-18 12:00:00,REC-142-00420,L,Busan,8.73,29903.0,702.0,1,0.554,Basic
2025-01-18 13:00:00,REC-142-00421,M,Seoul,10.51,25709.0,904.0,0,0.389,Plus
2025-01-18 14:00:00,REC-142-00422,M,Seoul,9.85,23868.0,782.0,1,-0.549,Plus
2025-01-18 15:00:00,REC-142-00423,L,Daejeon,14.03,52489.0,364.0,2,0.518,Plus
2025-01-18 16:00:00,REC-142-00424,M,Seoul,11.3,15098.0,657.0,0,-1.811,Plus
2025-01-18 17:00:00,REC-142-00425,H,Daejeon,10.08,27949.0,312.0,0,1.731,Premium
2025-01-18 18:00:00,REC-142-00426,M,Seoul,17.53,40557.0,1025.0,1,-2.294,Premium
2025-01-18 19:00:00,REC-142-00427,M,Seoul,13.06,30322.0,65.0,0,0.222,Premium
2025-01-18 20:00:00,REC-142-00428,M,Busan,12.7,32617.0,851.0,1,0.299,Plus
2025-01-18 21:00:00,REC-142-00429,L,Seoul,9.87,29260.0,309.0,1,0.724,Premium
2025-01-18 22:00:00,REC-142-00430,M,Daejeon,16.49,27544.0,937.0,0,-0.092,Plus
2025-01-18 23:00:00,REC-142-00431,L,Seoul,16.46,39499.0,528.0,1,-0.503,Premium
2025-01-19 00:00:00,REC-142-00432,H,Daejeon,9.87,20612.0,247.0,3,1.113,Basic
2025-01-19 01:00:00,REC-142-00433,M,Seoul,3.99,49412.0,117.0,1,-0.047,Plus
2025-01-19 02:00:00,REC-142-00434,M,Seoul,14.13,50162.0,372.0,3,0.759,Plus
2025-01-19 03:00:00,REC-142-00435,H,Seoul,14.46,29188.0,441.0,1,0.389,Premium
2025-01-19 04:00:00,REC-142-00436,L,Seoul,15.59,21125.0,455.0,3,-1.597,Premium
2025-01-19 05:00:00,REC-142-00437,H,Busan,10.91,45440.0,508.0,3,0.645,Plus
2025-01-19 06:00:00,REC-142-00438,L,Busan,10.02,20214.0,336.0,0,-0.885,Plus
2025-01-19 07:00:00,REC-142-00439,H,Seoul,12.99,15396.0,623.0,3,-0.264,Premium
2025-01-19 08:00:00,REC-142-00440,L,Busan,14.09,14267.0,876.0,3,1.05,Premium
2025-01-19 09:00:00,REC-142-00441,H,Seoul,9.69,29129.0,629.0,1,1.875,Premium
2025-01-19 10:00:00,REC-142-00442,H,Daejeon,13.33,40280.0,433.0,2,0.487,Plus
2025-01-19 11:00:00,REC-142-00443,M,Seoul,13.19,23270.0,653.0,3,0.841,Premium
2025-01-19 12:00:00,REC-142-00444,L,Seoul,14.77,34081.0,529.0,1,-0.092,Plus
2025-01-19 13:00:00,REC-142-00445,M,Busan,12.79,22547.0,716.0,2,1.385,Premium
2025-01-19 14:00:00,REC-142-00446,M,Daejeon,10.1,23016.0,403.0,0,0.93,Plus
2025-01-19 15:00:00,REC-142-00447,L,Daejeon,8.69,26036.0,166.0,1,2.002,Plus
2025-01-19 16:00:00,REC-142-00448,M,Seoul,9.5,30597.0,125.0,1,0.292,Plus
2025-01-19 17:00:00,REC-142-00449,L,Seoul,13.9,59797.0,198.0,2,-0.095,Plus
2025-01-19 18:00:00,REC-142-00450,H,Seoul,13.79,40374.0,401.0,6,-0.439,Plus
2025-01-19 19:00:00,REC-142-00451,L,Busan,19.35,50830.0,513.0,3,-0.789,Premium
2025-01-19 20:00:00,REC-142-00452,H,Busan,8.2,89503.0,282.0,2,-0.109,Plus
2025-01-19 21:00:00,REC-142-00453,L,Busan,19.31,36432.0,1068.0,4,-0.665,Plus
2025-01-19 22:00:00,REC-142-00454,H,Seoul,6.57,24508.0,298.0,3,1.199,Plus
2025-01-19 23:00:00,REC-142-00455,L,Seoul,13.03,19788.0,272.0,3,-0.27,Premium
2025-01-20 00:00:00,REC-142-00456,M,Seoul,11.72,29164.0,768.0,1,1.4,Basic
2025-01-20 01:00:00,REC-142-00457,M,Seoul,14.62,23485.0,234.0,0,-0.666,Plus
2025-01-20 02:00:00,REC-142-00458,L,Seoul,14.86,31738.0,231.0,1,0.996,Plus
2025-01-20 03:00:00,REC-142-00459,L,Seoul,13.83,33369.0,387.0,0,-0.399,Plus
2025-01-20 04:00:00,REC-142-00460,L,Daejeon,13.48,41186.0,459.0,3,0.359,Premium
2025-01-20 05:00:00,REC-142-00461,M,Busan,10.74,36714.0,419.0,3,2.472,Premium
2025-01-20 06:00:00,REC-142-00462,L,Seoul,12.2,19577.0,897.0,3,1.19,Premium
2025-01-20 07:00:00,REC-142-00463,M,Daejeon,17.86,28371.0,835.0,2,-0.205,Plus
2025-01-20 08:00:00,REC-142-00464,M,Daejeon,14.72,23614.0,1033.0,0,2.423,Plus
2025-01-20 09:00:00,REC-142-00465,H,Seoul,12.91,49671.0,196.0,2,-0.318,Plus
2025-01-20 10:00:00,REC-142-00466,M,Seoul,9.11,30949.0,515.0,3,1.219,Basic
2025-01-20 11:00:00,REC-142-00467,H,Seoul,8.68,31581.0,666.0,3,0.209,Plus
2025-01-20 12:00:00,REC-142-00468,M,Seoul,11.6,25605.0,311.0,2,0.178,Premium
2025-01-20 13:00:00,REC-142-00469,M,Seoul,7.56,30465.0,341.0,0,-0.461,Plus
2025-01-20 14:00:00,REC-142-00470,M,Seoul,16.75,20285.0,876.0,0,-0.45,Plus
2025-01-20 15:00:00,REC-142-00471,M,Daejeon,6.86,26864.0,490.0,2,1.738,Plus
2025-01-20 16:00:00,REC-142-00472,M,Busan,13.57,11790.0,860.0,1,-1.932,Premium
2025-01-20 17:00:00,REC-142-00473,M,Seoul,13.11,13773.0,140.0,1,0.395,Premium
2025-01-20 18:00:00,REC-142-00474,M,Daejeon,16.17,14262.0,1119.0,1,1.361,Premium
2025-01-20 19:00:00,REC-142-00475,M,Seoul,6.03,67325.0,757.0,2,-0.579,Plus
2025-01-20 20:00:00,REC-142-00476,H,Busan,8.54,28734.0,459.0,3,1.661,Plus
2025-01-20 21:00:00,REC-142-00477,H,Daejeon,12.66,45115.0,530.0,1,1.021,Plus
2025-01-20 22:00:00,REC-142-00478,L,Busan,8.15,26802.0,306.0,2,0.059,Plus
2025-01-20 23:00:00,REC-142-00479,L,Busan,13.5,19770.0,508.0,1,2.143,Plus
2025-01-21 00:00:00,REC-142-00480,M,Busan,13.65,23830.0,535.0,0,0.301,Plus
2025-01-21 01:00:00,REC-142-00481,L,Seoul,17.26,26266.0,434.0,3,0.37,Premium
2025-01-21 02:00:00,REC-142-00482,M,Daejeon,9.69,27208.0,342.0,4,-0.387,Plus
2025-01-21 03:00:00,REC-142-00483,L,Busan,16.41,21650.0,302.0,0,-0.892,Plus
2025-01-21 04:00:00,REC-142-00484,H,Seoul,12.99,24630.0,105.0,1,-1.349,Premium
2025-01-21 05:00:00,REC-142-00485,H,Busan,18.58,21700.0,708.0,3,-0.119,Basic
2025-01-21 06:00:00,REC-142-00486,L,Seoul,13.09,12263.0,181.0,1,1.47,Premium
2025-01-21 07:00:00,REC-142-00487,L,Seoul,11.7,39128.0,292.0,5,-0.021,Premium
2025-01-21 08:00:00,REC-142-00488,M,Busan,17.68,35732.0,569.0,0,0.721,Premium
2025-01-21 09:00:00,REC-142-00489,H,Seoul,14.38,48416.0,47.0,1,0.607,Premium
2025-01-21 10:00:00,REC-142-00490,L,Busan,11.85,18285.0,399.0,0,0.989,Premium
2025-01-21 11:00:00,REC-142-00491,L,Seoul,6.5,32957.0,283.0,4,-0.456,Plus
2025-01-21 12:00:00,REC-142-00492,L,Seoul,9.36,20485.0,847.0,2,0.207,Premium
2025-01-21 13:00:00,REC-142-00493,M,Seoul,14.08,58537.0,247.0,1,-0.124,Plus
2025-01-21 14:00:00,REC-142-00494,H,Seoul,14.88,28986.0,727.0,2,-0.439,Plus
2025-01-21 15:00:00,REC-142-00495,L,Busan,7.14,28339.0,1541.0,0,-0.071,Plus
2025-01-21 16:00:00,REC-142-00496,H,Seoul,10.51,24071.0,625.0,1,1.203,Basic
2025-01-21 17:00:00,REC-142-00497,L,Daejeon,10.36,54621.0,348.0,1,2.096,Basic
2025-01-21 18:00:00,REC-142-00498,M,Busan,13.23,12499.0,647.0,1,-0.178,Premium
2025-01-21 19:00:00,REC-142-00499,L,Seoul,15.46,25033.0,969.0,2,0.372,Plus
2025-01-21 20:00:00,REC-142-00500,H,Busan,12.03,12668.0,546.0,3,0.724,Premium
2025-01-21 21:00:00,REC-142-00501,M,Daejeon,9.47,26966.0,539.0,0,1.074,Premium
2025-01-21 22:00:00,REC-142-00502,M,Busan,16.72,23472.0,89.0,1,-0.954,Plus
2025-01-21 23:00:00,REC-142-00503,L,Daejeon,15.22,13094.0,483.0,1,1.05,Premium
2025-01-22 00:00:00,REC-142-00504,M,Seoul,10.89,35464.0,968.0,2,1.559,Plus
2025-01-22 01:00:00,REC-142-00505,L,Busan,10.58,30950.0,678.0,2,1.965,Basic
2025-01-22 02:00:00,REC-142-00506,M,Seoul,6.67,14478.0,1281.0,1,0.211,Plus
2025-01-22 03:00:00,REC-142-00507,L,Seoul,13.45,30396.0,510.0,1,2.337,Basic
2025-01-22 04:00:00,REC-142-00508,L,Busan,13.82,44563.0,325.0,1,-0.837,Plus
2025-01-22 05:00:00,REC-142-00509,M,Seoul,10.11,45827.0,683.0,1,-1.042,Plus
2025-01-22 06:00:00,REC-142-00510,M,Seoul,17.22,58832.0,241.0,2,1.294,Premium
2025-01-22 07:00:00,REC-142-00511,L,Busan,10.49,14086.0,555.0,1,-0.008,Plus
2025-01-22 08:00:00,REC-142-00512,H,Daejeon,15.02,38035.0,647.0,1,-0.258,Premium
2025-01-22 09:00:00,REC-142-00513,M,Busan,14.66,24802.0,1055.0,1,0.68,Plus
2025-01-22 10:00:00,REC-142-00514,M,Seoul,8.81,39548.0,644.0,2,-0.343,Plus
2025-01-22 11:00:00,REC-142-00515,M,Seoul,13.31,22837.0,567.0,3,-0.23,Plus
2025-01-22 12:00:00,REC-142-00516,H,Busan,9.1,31551.0,777.0,2,0.979,Plus
2025-01-22 13:00:00,REC-142-00517,L,Seoul,16.59,32684.0,693.0,1,0.487,Plus
2025-01-22 14:00:00,REC-142-00518,M,Seoul,8.88,10938.0,447.0,2,-1.981,Plus
2025-01-22 15:00:00,REC-142-00519,H,Busan,15.47,21140.0,120.0,1,0.199,Premium
2025-01-22 16:00:00,REC-142-00520,M,Seoul,7.54,13748.0,1117.0,2,-0.452,Plus
2025-01-22 17:00:00,REC-142-00521,L,Busan,18.57,35235.0,234.0,1,-1.469,Plus
2025-01-22 18:00:00,REC-142-00522,H,Seoul,12.49,24393.0,169.0,2,0.742,Premium
2025-01-22 19:00:00,REC-142-00523,H,Seoul,10.41,10744.0,325.0,1,-0.114,Premium
2025-01-22 20:00:00,REC-142-00524,M,Busan,14.34,28462.0,931.0,2,-2.884,Plus
2025-01-22 21:00:00,REC-142-00525,L,Busan,10.41,17005.0,253.0,2,0.354,Plus
2025-01-22 22:00:00,REC-142-00526,M,Daejeon,12.5,17502.0,321.0,1,0.375,Premium
2025-01-22 23:00:00,REC-142-00527,H,Daejeon,7.31,14025.0,965.0,2,1.168,Premium
2025-01-23 00:00:00,REC-142-00528,M,Seoul,11.02,32213.0,321.0,1,0.3,Plus
2025-01-23 01:00:00,REC-142-00529,H,Seoul,11.42,19177.0,537.0,1,-0.96,Plus
2025-01-23 02:00:00,REC-142-00530,H,Seoul,8.38,39260.0,477.0,0,0.822,Premium
2025-01-23 03:00:00,REC-142-00531,H,Daejeon,6.74,15019.0,455.0,0,2.946,Basic
2025-01-23 04:00:00,REC-142-00532,M,Busan,13.41,68561.0,308.0,0,0.666,Plus
2025-01-23 05:00:00,REC-142-00533,M,Busan,15.52,31940.0,366.0,1,-0.05,Premium
2025-01-23 06:00:00,REC-142-00534,L,Daejeon,8.25,33493.0,268.0,1,0.544,Basic
2025-01-23 07:00:00,REC-142-00535,L,Seoul,10.58,39813.0,903.0,0,-0.193,Plus
2025-01-23 08:00:00,REC-142-00536,L,Busan,11.24,56631.0,307.0,0,-0.201,Plus
2025-01-23 09:00:00,REC-142-00537,M,Busan,9.86,40181.0,658.0,1,1.438,Premium
2025-01-23 10:00:00,REC-142-00538,L,Busan,12.74,20543.0,543.0,1,-0.1,Premium
2025-01-23 11:00:00,REC-142-00539,L,Daejeon,9.62,39172.0,951.0,2,0.969,Basic
2025-01-23 12:00:00,REC-142-00540,M,Busan,9.03,22024.0,474.0,1,0.477,Plus
