timestamp,record_id,product_type,region,usage_frequency,transaction_amount,account_age_days,support_tickets,signal_score,y_true
2025-05-12 17:00:00,REC-44-00281,L,Seoul,15.03,32176.0,80.0,1,0.242,1
2025-05-12 18:00:00,REC-44-00282,M,Jeju,13.01,25683.0,682.0,1,0.424,1
2025-05-12 19:00:00,REC-44-00283,L,Seoul,8.74,42180.0,797.0,0,1.631,1
2025-05-12 20:00:00,REC-44-00284,L,Busan,16.28,87785.0,330.0,0,-0.139,1
2025-05-12 21:00:00,REC-44-00285,L,Daejeon,12.9,32775.0,434.0,3,-3.64,0
2025-05-12 22:00:00,REC-44-00286,L,Jeju,14.29,64474.0,665.0,2,0.01,1
2025-05-12 23:00:00,REC-44-00287,L,Busan,14.95,40147.0,509.0,2,-0.392,1
2025-05-13 00:00:00,REC-44-00288,L,Seoul,21.99,24747.0,405.0,2,,1
2025-05-13 01:00:00,REC-44-00289,L,Busan,12.97,25535.0,467.0,4,-0.237,0
2025-05-13 02:00:00,REC-44-00290,L,Jeju,13.58,59918.0,404.0,1,-0.478,0
2025-05-13 03:00:00,REC-44-00291,L,Seoul,12.45,33959.0,52.0,2,-1.747,1
2025-05-13 04:00:00,REC-44-00292,L,Seoul,13.61,70885.0,1190.0,2,-1.175,1
2025-05-13 05:00:00,REC-44-00293,H,Busan,15.47,46281.0,1004.0,3,-0.131,0
2025-05-13 06:00:00,REC-44-00294,L,Seoul,13.73,45065.0,682.0,1,-0.058,1
2025-05-13 07:00:00,REC-44-00295,L,Seoul,15.13,23826.0,143.0,1,-2.775,0
2025-05-13 08:00:00,REC-44-00296,L,Busan,14.48,33155.0,479.0,0,-3.457,0
2025-05-13 09:00:00,REC-44-00297,M,Busan,14.21,17765.0,1053.0,2,-1.241,0
2025-05-13 10:00:00,REC-44-00298,M,Busan,14.04,47991.0,111.0,1,-1.446,0
2025-05-13 11:00:00,REC-44-00299,L,,22.53,36324.0,108.0,3,-1.883,0
2025-05-13 12:00:00,REC-44-00300,L,Daejeon,12.08,70935.0,389.0,3,0.394,0
2025-05-13 13:00:00,REC-44-00301,L,Seoul,14.73,29981.0,364.0,0,,1
2025-05-13 14:00:00,REC-44-00302,L,Daejeon,11.58,43146.0,85.0,0,,1
2025-05-13 15:00:00,REC-44-00303,H,Seoul,16.78,31353.0,300.0,0,-1.409,0
2025-05-13 16:00:00,REC-44-00304,L,Busan,16.81,57122.0,1220.0,2,-1.79,0
2025-05-13 17:00:00,REC-44-00305,L,Seoul,14.23,23343.0,504.0,1,-3.471,0
2025-05-13 18:00:00,REC-44-00306,M,Seoul,11.54,39380.0,856.0,1,-2.322,0
2025-05-13 19:00:00,REC-44-00307,L,Jeju,17.01,32156.0,324.0,2,-0.854,0
2025-05-13 20:00:00,REC-44-00308,L,Seoul,18.71,15238.0,635.0,0,-0.424,1
2025-05-13 21:00:00,REC-44-00309,L,Busan,9.53,26344.0,49.0,0,0.241,0
2025-05-13 22:00:00,REC-44-00310,L,Seoul,12.19,67109.0,592.0,2,-1.773,0
2025-05-13 23:00:00,REC-44-00311,L,Seoul,14.28,60626.0,415.0,2,-2.198,1
2025-05-14 00:00:00,REC-44-00312,L,Busan,14.56,36487.0,815.0,0,0.058,0
2025-05-14 01:00:00,REC-44-00313,H,Jeju,14.82,72875.0,292.0,1,0.282,1
2025-05-14 02:00:00,REC-44-00314,L,Seoul,16.88,46821.0,402.0,1,-2.795,0
2025-05-14 03:00:00,REC-44-00315,L,Seoul,13.73,52532.0,1045.0,0,-2.895,0
2025-05-14 04:00:00,REC-44-00316,L,Jeju,14.62,38824.0,533.0,2,-2.616,0
2025-05-14 05:00:00,REC-44-00317,M,,16.93,27804.0,300.0,3,-1.877,0
2025-05-14 06:00:00,REC-44-00318,L,Daejeon,13.82,37149.0,245.0,2,-0.341,0
2025-05-14 07:00:00,REC-44-00319,M,Seoul,19.54,69684.0,941.0,2,-1.21,0
2025-05-14 08:00:00,REC-44-00320,L,Jeju,15.47,34582.0,358.0,0,-0.702,1
2025-05-14 09:00:00,REC-44-00321,L,Jeju,18.26,12583.0,127.0,0,,0
2025-05-14 10:00:00,REC-44-00322,L,Busan,16.08,44834.0,290.0,5,,0
2025-05-14 11:00:00,REC-44-00323,M,Seoul,17.69,31026.0,391.0,3,-1.707,0
2025-05-14 12:00:00,REC-44-00324,L,Jeju,15.45,12937.0,939.0,0,-0.221,1
2025-05-14 13:00:00,REC-44-00325,L,Jeju,15.85,34027.0,655.0,3,-1.591,1
2025-05-14 14:00:00,REC-44-00326,H,Daejeon,16.84,33911.0,432.0,0,-1.347,0
2025-05-14 15:00:00,REC-44-00327,L,Jeju,14.03,37323.0,903.0,1,,1
2025-05-14 16:00:00,REC-44-00328,L,Seoul,20.48,47078.0,505.0,1,-1.186,0
2025-05-14 17:00:00,REC-44-00329,L,Jeju,13.32,33579.0,366.0,2,0.905,1
2025-05-14 18:00:00,REC-44-00330,L,Seoul,19.38,39864.0,1080.0,1,-2.339,0
2025-05-14 19:00:00,REC-44-00331,L,Daejeon,14.47,26464.0,590.0,2,-1.392,0
2025-05-14 20:00:00,REC-44-00332,L,Busan,18.46,23560.0,786.0,1,-2.195,0
2025-05-14 21:00:00,REC-44-00333,L,Seoul,17.17,38890.0,283.0,0,0.414,1
2025-05-14 22:00:00,REC-44-00334,M,Seoul,19.62,30836.0,301.0,1,0.752,0
2025-05-14 23:00:00,REC-44-00335,M,Seoul,25.0,29674.0,1200.0,0,-0.698,0
2025-05-15 00:00:00,REC-44-00336,L,Jeju,23.65,26160.0,630.0,4,-2.051,0
2025-05-15 01:00:00,REC-44-00337,M,Jeju,14.47,38002.0,846.0,0,0.156,1
2025-05-15 02:00:00,REC-44-00338,L,Seoul,16.02,20823.0,525.0,1,,0
2025-05-15 03:00:00,REC-44-00339,L,Daejeon,13.34,27949.0,239.0,2,-3.028,0
2025-05-15 04:00:00,REC-44-00340,L,Seoul,16.4,26189.0,468.0,1,-1.114,0
2025-05-15 05:00:00,REC-44-00341,L,Seoul,11.74,71341.0,487.0,0,-0.838,0
2025-05-15 06:00:00,REC-44-00342,L,Jeju,16.96,46057.0,809.0,2,-1.417,1
2025-05-15 07:00:00,REC-44-00343,L,Busan,11.06,40200.0,339.0,2,-0.517,0
2025-05-15 08:00:00,REC-44-00344,L,Seoul,20.45,79587.0,628.0,2,-0.235,1
2025-05-15 09:00:00,REC-44-00345,H,Daejeon,14.41,20835.0,193.0,0,0.278,0
2025-05-15 10:00:00,REC-44-00346,L,Seoul,11.62,45195.0,382.0,0,,0
2025-05-15 11:00:00,REC-44-00347,L,Seoul,13.86,62292.0,236.0,1,-1.605,0
2025-05-15 12:00:00,REC-44-00348,L,Busan,15.83,35804.0,606.0,3,-2.473,0
2025-05-15 13:00:00,REC-44-00349,L,Jeju,11.77,32057.0,1178.0,3,,0
2025-05-15 14:00:00,REC-44-00350,L,Daejeon,20.57,32198.0,459.0,0,-2.434,0
2025-05-15 15:00:00,REC-44-00351,L,Busan,16.68,43708.0,632.0,1,0.387,1
2025-05-15 16:00:00,REC-44-00352,L,Jeju,13.55,42244.0,515.0,1,-0.516,1
2025-05-15 17:00:00,REC-44-00353,M,Seoul,11.31,32414.0,419.0,0,0.034,0
2025-05-15 18:00:00,REC-44-00354,L,Busan,15.96,62448.0,1278.0,1,,1
2025-05-15 19:00:00,REC-44-00355,M,Seoul,16.57,63650.0,599.0,1,,0
2025-05-15 20:00:00,REC-44-00356,L,Busan,17.61,50999.0,307.0,1,-0.35,1
2025-05-15 21:00:00,REC-44-00357,H,Jeju,14.89,18135.0,391.0,2,0.162,1
2025-05-15 22:00:00,REC-44-00358,L,Jeju,12.4,39788.0,958.0,2,-1.732,0
2025-05-15 23:00:00,REC-44-00359,L,Jeju,17.84,35868.0,89.0,0,-2.206,0
2025-05-16 00:00:00,REC-44-00360,H,Seoul,14.75,23276.0,151.0,3,-0.91,0
2025-05-16 01:00:00,REC-44-00361,L,Seoul,12.01,46194.0,875.0,0,-0.407,0
2025-05-16 02:00:00,REC-44-00362,L,Busan,15.15,23962.0,1122.0,4,-3.007,0
2025-05-16 03:00:00,REC-44-00363,L,Daejeon,14.5,53888.0,181.0,3,-1.592,0
2025-05-16 04:00:00,REC-44-00364,L,Seoul,13.62,57181.0,493.0,2,-1.021,1
2025-05-16 05:00:00,REC-44-00365,L,Busan,17.35,36766.0,903.0,1,-0.741,1
2025-05-16 06:00:00,REC-44-00366,M,Seoul,6.67,75595.0,573.0,2,-0.39,0
2025-05-16 07:00:00,REC-44-00367,L,Jeju,17.47,22999.0,892.0,1,-1.733,0
2025-05-16 08:00:00,REC-44-00368,L,Seoul,13.63,76946.0,986.0,2,0.12,0
2025-05-16 09:00:00,REC-44-00369,L,Seoul,13.32,42644.0,819.0,2,-0.76,1
2025-05-16 10:00:00,REC-44-00370,L,Daejeon,13.72,35788.0,54.0,4,-0.939,1
2025-05-16 11:00:00,REC-44-00371,L,Busan,15.94,35454.0,452.0,2,-3.397,0
2025-05-16 12:00:00,REC-44-00372,L,Busan,11.05,75942.0,173.0,3,,1
2025-05-16 13:00:00,REC-44-00373,M,Daejeon,14.61,39868.0,199.0,1,-1.327,0
2025-05-16 14:00:00,REC-44-00374,L,Jeju,18.11,34000.0,519.0,3,0.399,1
2025-05-16 15:00:00,REC-44-00375,M,Seoul,17.44,101872.0,554.0,3,-1.057,0
2025-05-16 16:00:00,REC-44-00376,L,Jeju,11.54,41616.0,576.0,3,-1.737,0
2025-05-16 17:00:00,REC-44-00377,L,Seoul,12.35,101185.0,994.0,1,-0.556,0
2025-05-16 18:00:00,REC-44-00378,H,Jeju,10.24,36432.0,672.0,0,-0.961,1
2025-05-16 19:00:00,REC-44-00379,L,Busan,10.38,48407.0,41.0,0,-0.067,1
2025-05-16 20:00:00,REC-44-00380,L,Seoul,17.62,26067.0,1108.0,2,-1.241,0
2025-05-16 21:00:00,REC-44-00381,M,Jeju,17.91,27963.0,723.0,1,0.202,1
2025-05-16 22:00:00,REC-44-00382,L,Seoul,10.98,36469.0,495.0,4,-2.277,0
2025-05-16 23:00:00,REC-44-00383,H,Busan,20.99,20048.0,223.0,1,-0.369,0
2025-05-17 00:00:00,REC-44-00384,M,Busan,19.27,30725.0,537.0,1,-0.323,0
2025-05-17 01:00:00,REC-44-00385,L,Seoul,16.86,25555.0,123.0,1,-1.139,0
2025-05-17 02:00:00,REC-44-00386,L,Daejeon,13.62,31311.0,698.0,1,0.7,1
2025-05-17 03:00:00,REC-44-00387,L,Busan,13.31,59406.0,1088.0,1,0.118,1
2025-05-17 04:00:00,REC-44-00388,L,Seoul,17.58,35137.0,732.0,2,0.025,1
2025-05-17 05:00:00,REC-44-00389,L,Seoul,16.71,33104.0,485.0,2,,0
2025-05-17 06:00:00,REC-44-00390,L,Seoul,10.27,26012.0,689.0,2,-1.1,0
2025-05-17 07:00:00,REC-44-00391,M,Seoul,15.74,46811.0,1293.0,2,0.907,0
2025-05-17 08:00:00,REC-44-00392,H,,15.66,42472.0,684.0,2,-1.325,1
2025-05-17 09:00:00,REC-44-00393,L,Seoul,19.44,71046.0,578.0,3,-1.613,1
2025-05-17 10:00:00,REC-44-00394,L,Daejeon,12.28,46415.0,445.0,3,-0.658,0
2025-05-17 11:00:00,REC-44-00395,M,Seoul,13.93,56622.0,351.0,1,-0.697,0
2025-05-17 12:00:00,REC-44-00396,L,Jeju,14.41,43861.0,866.0,1,-0.082,1
2025-05-17 13:00:00,REC-44-00397,H,Busan,14.39,73557.0,263.0,0,0.145,0
2025-05-17 14:00:00,REC-44-00398,M,Daejeon,13.08,21409.0,156.0,2,1.364,1
2025-05-17 15:00:00,REC-44-00399,L,Seoul,19.32,46080.0,650.0,1,-1.644,0
2025-05-17 16:00:00,REC-44-00400,L,Seoul,12.21,25737.0,934.0,2,-0.091,0
2025-05-17 17:00:00,REC-44-00401,H,Busan,13.32,20257.0,504.0,2,-0.758,1
2025-05-17 18:00:00,REC-44-00402,L,Busan,11.88,36445.0,80.0,1,0.321,0
2025-05-17 19:00:00,REC-44-00403,L,Busan,14.1,25491.0,895.0,2,-1.929,0
2025-05-17 20:00:00,REC-44-00404,H,Seoul,18.33,54533.0,323.0,1,-1.261,0
2025-05-17 21:00:00,REC-44-00405,M,Seoul,15.57,42051.0,174.0,0,-1.507,0
2025-05-17 22:00:00,REC-44-00406,L,,17.37,27975.0,503.0,2,-1.44,0
2025-05-17 23:00:00,REC-44-00407,L,Jeju,16.87,28188.0,820.0,3,-1.319,0
2025-05-18 00:00:00,REC-44-00408,H,Seoul,14.41,52472.0,1383.0,0,-1.687,0
2025-05-18 01:00:00,REC-44-00409,M,Busan,9.21,40702.0,573.0,2,0.25,0
2025-05-18 02:00:00,REC-44-00410,L,Busan,15.62,65045.0,461.0,1,0.937,0
2025-05-18 03:00:00,REC-44-00411,L,Jeju,14.87,28952.0,385.0,2,1.228,1
2025-05-18 04:00:00,REC-44-00412,L,Seoul,14.19,101674.0,866.0,1,0.721,1
2025-05-18 05:00:00,REC-44-00413,L,Jeju,13.53,28996.0,850.0,1,-1.435,0
2025-05-18 06:00:00,REC-44-00414,M,Busan,14.27,15588.0,542.0,3,0.002,0
2025-05-18 07:00:00,REC-44-00415,L,Jeju,12.71,40950.0,118.0,2,,1
2025-05-18 08:00:00,REC-44-00416,L,Seoul,12.45,78082.0,1137.0,4,,0
2025-05-18 09:00:00,REC-44-00417,L,Seoul,12.94,28548.0,226.0,0,-0.721,1
2025-05-18 10:00:00,REC-44-00418,L,Daejeon,15.69,22125.0,680.0,2,0.306,0
2025-05-18 11:00:00,REC-44-00419,L,Jeju,20.43,14908.0,570.0,1,-0.417,0
2025-05-18 12:00:00,REC-44-00420,L,Seoul,16.99,23410.0,398.0,1,-1.127,0
2025-05-18 13:00:00,REC-44-00421,M,Busan,8.93,34700.0,338.0,1,-2.132,0
2025-05-18 14:00:00,REC-44-00422,M,Busan,15.47,38367.0,1417.0,1,-1.619,0
2025-05-18 15:00:00,REC-44-00423,L,Busan,16.69,44194.0,152.0,1,-0.026,1
2025-05-18 16:00:00,REC-44-00424,M,Daejeon,17.71,69258.0,77.0,2,-0.261,1
2025-05-18 17:00:00,REC-44-00425,M,Seoul,13.19,25595.0,117.0,2,-2.595,0
2025-05-18 18:00:00,REC-44-00426,L,Seoul,10.04,53496.0,537.0,0,-1.041,0
2025-05-18 19:00:00,REC-44-00427,M,Seoul,17.72,36314.0,684.0,3,-1.24,0
2025-05-18 20:00:00,REC-44-00428,L,Jeju,13.61,72700.0,643.0,2,-0.902,0
2025-05-18 21:00:00,REC-44-00429,H,Busan,20.98,43763.0,1099.0,2,-0.694,0
2025-05-18 22:00:00,REC-44-00430,L,Seoul,11.35,45238.0,1106.0,0,-2.017,0
2025-05-18 23:00:00,REC-44-00431,L,Seoul,21.42,44745.0,1062.0,1,0.105,1
2025-05-19 00:00:00,REC-44-00432,M,Jeju,11.24,28766.0,249.0,2,-1.077,0
2025-05-19 01:00:00,REC-44-00433,H,,21.28,25860.0,318.0,0,0.427,1
2025-05-19 02:00:00,REC-44-00434,L,Seoul,15.8,38281.0,223.0,3,-0.718,0
2025-05-19 03:00:00,REC-44-00435,H,Jeju,18.25,25171.0,594.0,3,-0.571,0
2025-05-19 04:00:00,REC-44-00436,H,Jeju,17.07,73228.0,101.0,0,-0.64,0
2025-05-19 05:00:00,REC-44-00437,H,Busan,18.74,21604.0,691.0,2,-1.054,0
2025-05-19 06:00:00,REC-44-00438,L,Seoul,16.34,42149.0,484.0,0,1.109,1
2025-05-19 07:00:00,REC-44-00439,M,Seoul,18.0,42905.0,640.0,3,-0.985,0
2025-05-19 08:00:00,REC-44-00440,L,Seoul,11.66,31028.0,189.0,0,0.495,0
2025-05-19 09:00:00,REC-44-00441,L,,15.04,33268.0,422.0,2,-0.729,1
2025-05-19 10:00:00,REC-44-00442,L,Daejeon,11.34,41718.0,189.0,1,-1.953,0
2025-05-19 11:00:00,REC-44-00443,L,Seoul,15.13,56663.0,724.0,0,,1
2025-05-19 12:00:00,REC-44-00444,L,Seoul,16.06,41246.0,595.0,2,-0.395,0
2025-05-19 13:00:00,REC-44-00445,M,Busan,15.02,44711.0,465.0,2,0.329,0
2025-05-19 14:00:00,REC-44-00446,L,Seoul,18.8,39479.0,218.0,2,-2.371,0
2025-05-19 15:00:00,REC-44-00447,L,Busan,18.03,119119.0,336.0,0,-0.499,1
2025-05-19 16:00:00,REC-44-00448,L,Seoul,17.38,23492.0,149.0,3,-1.152,0
2025-05-19 17:00:00,REC-44-00449,L,Seoul,18.44,14578.0,108.0,1,-2.032,0
2025-05-19 18:00:00,REC-44-00450,L,Seoul,20.12,69777.0,391.0,1,-0.797,0
2025-05-19 19:00:00,REC-44-00451,L,Daejeon,12.85,64674.0,436.0,2,-1.104,1
2025-05-19 20:00:00,REC-44-00452,L,Jeju,14.18,44624.0,171.0,1,-2.531,0
2025-05-19 21:00:00,REC-44-00453,L,Daejeon,15.53,21660.0,419.0,2,-0.307,0
2025-05-19 22:00:00,REC-44-00454,L,Daejeon,12.25,68889.0,358.0,3,-1.449,0
2025-05-19 23:00:00,REC-44-00455,M,Jeju,13.72,55605.0,820.0,1,-1.479,0
2025-05-20 00:00:00,REC-44-00456,L,Jeju,10.35,52426.0,390.0,2,0.058,0
2025-05-20 01:00:00,REC-44-00457,L,,11.43,67701.0,427.0,2,-0.047,0
2025-05-20 02:00:00,REC-44-00458,L,Seoul,19.6,30756.0,374.0,0,-2.364,0
2025-05-20 03:00:00,REC-44-00459,L,Busan,14.42,24762.0,916.0,0,2.056,0
2025-05-20 04:00:00,REC-44-00460,L,,9.11,41402.0,101.0,3,-0.969,0
2025-05-20 05:00:00,REC-44-00461,L,Busan,15.98,36931.0,1210.0,0,0.238,0
2025-05-20 06:00:00,REC-44-00462,L,Jeju,13.93,29357.0,730.0,1,-2.471,0
2025-05-20 07:00:00,REC-44-00463,L,Jeju,8.93,40435.0,369.0,1,,0
2025-05-20 08:00:00,REC-44-00464,L,Busan,12.65,23307.0,453.0,3,-0.432,1
2025-05-20 09:00:00,REC-44-00465,L,Jeju,14.15,36515.0,628.0,2,1.018,1
2025-05-20 10:00:00,REC-44-00466,H,Seoul,15.8,57202.0,741.0,2,-0.533,0
2025-05-20 11:00:00,REC-44-00467,M,Jeju,13.16,21242.0,316.0,4,-1.676,0
2025-05-20 12:00:00,REC-44-00468,L,,18.68,26883.0,244.0,2,-1.4,1
2025-05-20 13:00:00,REC-44-00469,L,Daejeon,14.33,25129.0,732.0,0,-1.377,0
2025-05-20 14:00:00,REC-44-00470,M,Seoul,22.58,18632.0,591.0,2,0.18,0
2025-05-20 15:00:00,REC-44-00471,L,Seoul,18.21,42276.0,702.0,2,-1.027,0
2025-05-20 16:00:00,REC-44-00472,L,Busan,19.89,35295.0,732.0,0,0.014,1
2025-05-20 17:00:00,REC-44-00473,L,Busan,19.29,24733.0,738.0,0,-0.809,0
2025-05-20 18:00:00,REC-44-00474,M,,11.22,46986.0,634.0,1,-1.004,0
2025-05-20 19:00:00,REC-44-00475,L,Seoul,19.24,29648.0,1006.0,1,-0.893,1
2025-05-20 20:00:00,REC-44-00476,L,Busan,23.64,39541.0,283.0,1,-0.987,1
2025-05-20 21:00:00,REC-44-00477,L,Daejeon,20.77,30338.0,652.0,2,-0.988,0
2025-05-20 22:00:00,REC-44-00478,M,Busan,16.33,43059.0,427.0,0,-1.26,0
2025-05-20 23:00:00,REC-44-00479,L,Jeju,11.86,57873.0,528.0,0,-3.04,0
2025-05-21 00:00:00,REC-44-00480,L,Seoul,18.83,22050.0,411.0,2,-0.208,1
2025-05-21 01:00:00,REC-44-00481,M,Daejeon,13.69,38959.0,425.0,0,-1.665,0
2025-05-21 02:00:00,REC-44-00482,L,Seoul,16.04,32744.0,587.0,2,-0.072,1
2025-05-21 03:00:00,REC-44-00483,M,Seoul,18.12,29990.0,476.0,3,-2.197,0
2025-05-21 04:00:00,REC-44-00484,L,Daejeon,18.91,35166.0,936.0,1,-0.435,1
2025-05-21 05:00:00,REC-44-00485,H,Busan,12.57,29976.0,336.0,1,-2.322,0
2025-05-21 06:00:00,REC-44-00486,M,Jeju,18.28,60370.0,307.0,3,-0.234,0
2025-05-21 07:00:00,REC-44-00487,M,Jeju,16.87,34587.0,406.0,0,-0.177,0
2025-05-21 08:00:00,REC-44-00488,L,,14.31,33770.0,570.0,2,-3.319,0
2025-05-21 09:00:00,REC-44-00489,M,Jeju,14.19,74136.0,1286.0,0,,0
2025-05-21 10:00:00,REC-44-00490,L,Seoul,16.44,49541.0,522.0,0,-0.971,1
2025-05-21 11:00:00,REC-44-00491,L,Daejeon,20.67,29676.0,535.0,2,-1.893,0
2025-05-21 12:00:00,REC-44-00492,L,Seoul,13.97,32721.0,986.0,1,0.942,0
2025-05-21 13:00:00,REC-44-00493,M,Seoul,18.1,40424.0,285.0,3,,0
2025-05-21 14:00:00,REC-44-00494,M,Seoul,12.54,33688.0,865.0,1,-1.009,0
2025-05-21 15:00:00,REC-44-00495,L,Seoul,13.5,29420.0,325.0,0,-0.867,0
2025-05-21 16:00:00,REC-44-00496,L,Busan,15.06,35400.0,640.0,3,0.112,1
2025-05-21 17:00:00,REC-44-00497,M,Daejeon,14.78,26813.0,498.0,2,-2.71,0
2025-05-21 18:00:00,REC-44-00498,L,Seoul,14.71,70163.0,176.0,1,-0.594,0
2025-05-21 19:00:00,REC-44-00499,L,,12.73,63200.0,147.0,0,0.048,1
2025-05-21 20:00:00,REC-44-00500,M,,13.13,27128.0,525.0,0,0.069,0
2025-05-21 21:00:00,REC-44-00501,M,Seoul,13.77,53889.0,417.0,3,-0.702,0
2025-05-21 22:00:00,REC-44-00502,M,Seoul,17.22,32719.0,340.0,3,-1.049,0
2025-05-21 23:00:00,REC-44-00503,L,Seoul,16.22,23712.0,280.0,2,-1.126,0
2025-05-22 00:00:00,REC-44-00504,L,Daejeon,17.58,35741.0,599.0,4,0.253,0
2025-05-22 01:00:00,REC-44-00505,H,Busan,18.75,51948.0,147.0,0,-0.475,0
2025-05-22 02:00:00,REC-44-00506,M,Jeju,14.88,64506.0,471.0,1,-2.199,0
2025-05-22 03:00:00,REC-44-00507,L,Daejeon,13.0,35902.0,329.0,1,-0.753,0
2025-05-22 04:00:00,REC-44-00508,L,Seoul,12.73,36540.0,343.0,0,-0.449,0
2025-05-22 05:00:00,REC-44-00509,M,Busan,20.28,53069.0,680.0,3,-1.368,0
2025-05-22 06:00:00,REC-44-00510,L,Seoul,17.91,59169.0,564.0,1,-2.11,0
2025-05-22 07:00:00,REC-44-00511,L,Daejeon,19.96,19202.0,641.0,0,,1
2025-05-22 08:00:00,REC-44-00512,L,Busan,18.82,61910.0,230.0,1,-3.16,0
2025-05-22 09:00:00,REC-44-00513,L,Daejeon,14.67,24013.0,448.0,2,-2.161,0
2025-05-22 10:00:00,REC-44-00514,L,Daejeon,16.76,59349.0,442.0,1,-3.296,0
2025-05-22 11:00:00,REC-44-00515,L,Busan,15.53,71754.0,885.0,0,-1.663,1
2025-05-22 12:00:00,REC-44-00516,L,Seoul,22.18,39436.0,445.0,3,0.73,1
2025-05-22 13:00:00,REC-44-00517,H,Busan,16.97,28292.0,310.0,2,-2.519,0
2025-05-22 14:00:00,REC-44-00518,H,Jeju,20.21,33627.0,555.0,1,-0.546,0
2025-05-22 15:00:00,REC-44-00519,M,Jeju,15.55,62076.0,482.0,3,-0.728,0
2025-05-22 16:00:00,REC-44-00520,M,Busan,19.37,27343.0,645.0,2,-1.665,0
2025-05-22 17:00:00,REC-44-00521,L,Jeju,16.01,18925.0,113.0,0,-2.072,1
2025-05-22 18:00:00,REC-44-00522,M,Daejeon,13.21,46830.0,222.0,1,-0.32,1
2025-05-22 19:00:00,REC-44-00523,L,Seoul,19.41,38274.0,149.0,1,-3.386,0
2025-05-22 20:00:00,REC-44-00524,L,,12.97,29430.0,260.0,1,-0.407,1
2025-05-22 21:00:00,REC-44-00525,H,Busan,14.32,56238.0,628.0,0,-1.185,0
2025-05-22 22:00:00,REC-44-00526,L,Busan,17.69,54563.0,764.0,1,0.327,1
2025-05-22 23:00:00,REC-44-00527,L,Daejeon,16.49,39622.0,957.0,1,-3.524,0
2025-05-23 00:00:00,REC-44-00528,L,Busan,13.91,35497.0,152.0,2,0.297,1
2025-05-23 01:00:00,REC-44-00529,L,Busan,15.39,28201.0,647.0,2,-1.183,1
2025-05-23 02:00:00,REC-44-00530,L,Jeju,19.45,35710.0,648.0,1,-1.494,1
2025-05-23 03:00:00,REC-44-00531,L,Daejeon,12.96,15200.0,726.0,1,-2.239,0
2025-05-23 04:00:00,REC-44-00532,M,Seoul,7.07,20848.0,672.0,1,0.352,0
2025-05-23 05:00:00,REC-44-00533,L,,18.55,28099.0,885.0,1,-1.406,1
2025-05-23 06:00:00,REC-44-00534,L,Seoul,13.54,44648.0,502.0,1,-0.514,1
2025-05-23 07:00:00,REC-44-00535,L,Busan,14.19,15810.0,391.0,3,-0.866,0
2025-05-23 08:00:00,REC-44-00536,H,Daejeon,17.64,32827.0,378.0,2,,0
2025-05-23 09:00:00,REC-44-00537,L,Daejeon,13.74,53105.0,554.0,0,0.034,0
2025-05-23 10:00:00,REC-44-00538,L,Jeju,14.44,37777.0,631.0,2,0.383,1
2025-05-23 11:00:00,REC-44-00539,M,Jeju,18.77,27012.0,783.0,3,-0.502,0
2025-05-23 12:00:00,REC-44-00540,L,Jeju,17.21,62937.0,740.0,1,-1.289,0
2025-05-23 13:00:00,REC-44-00541,M,Jeju,14.97,57300.0,482.0,1,0.839,0
2025-05-23 14:00:00,REC-44-00542,L,Busan,12.49,61149.0,547.0,2,-2.225,0
2025-05-23 15:00:00,REC-44-00543,M,,12.06,36608.0,303.0,1,-1.652,0
2025-05-23 16:00:00,REC-44-00544,H,Busan,18.07,30672.0,331.0,1,-1.507,0
2025-05-23 17:00:00,REC-44-00545,L,Daejeon,16.96,22529.0,601.0,1,0.65,1
2025-05-23 18:00:00,REC-44-00546,L,Daejeon,12.07,31632.0,358.0,1,-0.931,1
2025-05-23 19:00:00,REC-44-00547,L,Jeju,15.91,33896.0,147.0,2,-1.55,0
2025-05-23 20:00:00,REC-44-00548,L,Jeju,8.38,38234.0,697.0,0,-1.147,0
2025-05-23 21:00:00,REC-44-00549,L,Seoul,17.21,60962.0,684.0,1,-0.656,1
2025-05-23 22:00:00,REC-44-00550,H,Daejeon,15.98,41568.0,451.0,1,,0
2025-05-23 23:00:00,REC-44-00551,M,Busan,12.73,39679.0,291.0,0,-0.249,0
2025-05-24 00:00:00,REC-44-00552,L,Seoul,18.66,25059.0,718.0,1,-1.655,0
2025-05-24 01:00:00,REC-44-00553,L,Seoul,16.25,26189.0,975.0,3,,1
2025-05-24 02:00:00,REC-44-00554,L,Daejeon,13.97,36354.0,156.0,0,-1.294,0
2025-05-24 03:00:00,REC-44-00555,L,Seoul,13.93,46132.0,508.0,3,-1.295,0
2025-05-24 04:00:00,REC-44-00556,L,Seoul,14.08,45947.0,73.0,3,-0.208,0
2025-05-24 05:00:00,REC-44-00557,L,Seoul,17.65,33491.0,577.0,0,-0.112,0
2025-05-24 06:00:00,REC-44-00558,M,Daejeon,16.99,33456.0,207.0,2,-1.142,0
2025-05-24 07:00:00,REC-44-00559,L,Seoul,13.59,15783.0,443.0,1,-0.75,1
2025-05-24 08:00:00,REC-44-00560,L,Busan,11.09,90892.0,967.0,3,-1.024,1
2025-05-24 09:00:00,REC-44-00561,L,Busan,14.27,36453.0,384.0,4,-0.669,0
2025-05-24 10:00:00,REC-44-00562,L,Busan,16.16,23133.0,610.0,0,-1.384,1
2025-05-24 11:00:00,REC-44-00563,L,Seoul,12.35,23579.0,153.0,7,-0.177,1
